country,year,value,pop,start_val,end_val,diff_end_start,country_val_str,facet_id,var
Estonia,2004,106.9559834805064,1331699,100,109.36565199909913,9.365651999099128,Estonia (+9%),rel_val-2004,rel_val
Estonia,2004,108.00316683500265,1350038,100,109.36565199909913,9.365651999099128,Estonia (+9%),rel_val-2004,rel_val
Estonia,2004,109.36565199909913,1367143,100,109.36565199909913,9.365651999099128,Estonia (+9%),rel_val-2004,rel_val
Hungary,2004,100,10085736,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,99.94362603900913,10065654,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,100.60091076180287,10049900,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,100.72065399281264,10034027,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,101.44171947439168,10016610,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,101.74608399857351,10001329,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,102.21230077085562,9979076,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,102.76602748744959,9946626,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,103.12265108495869,9916568,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,103.80860285847528,9889294,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.03711628672536,9862785,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,103.76868844813869,9839162,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.45902943516307,9810479,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.25342221490686,9785561,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.52486763778015,9774342,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.86736345431102,9770300,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,103.87375524648175,9749421,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,101.75445093682275,9707794,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,104.53433187940634,9684259,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Hungary,2004,105.64836913285599,9686418,100,105.64836913285599,5.64836913285599,Hungary (+6%),rel_val-2004,rel_val
Latvia,2004,100,2264130,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,99.56709590566611,2239738,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,99.4510815554099,2218989,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,99.78841125184137,2200711,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,101.4935261737114,2177658,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,102.47689932971055,2141988,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,102.9447627908288,2097787,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,103.91615390579297,2059892,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,104.22782793789074,2034577,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,104.57826739686635,2012960,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,104.74559307578993,1994096,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,105.25109424227686,1977815,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,105.3810641462091,1959817,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,105.44266593364769,1942550,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,105.69471169094791,1927526,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,106.60887093932153,1914220,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
Latvia,2004,106.39784605191748,1901069,100,107.4010952995158,7.401095299515802,Latvia (+7%),rel_val-2004,rel_val
