country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scale_flag,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Romania,CEE,1995,2023,10.478117,47.077618,19118433,22657664,45.728240871623164,18.764354729093977,FALSE,1,36.599501000000004,1.5025086992029615,26.963886142529187,0.8907570241631249,black,$37,1.5,$37,28.7778675,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,10.478117,47.077618,linear,value
"South
Korea",Asia,1995,2023,21.396973,53.608574,51748695,45368368,19.25300424313185,3.8193011529926792,FALSE,1,32.211601,0.9184595545457787,15.433703090139172,1.6175996514958715,black,$32,0.92,$32,37.502773499999996,4 → 19,1.34 → 2.96,15,+15 (4 → 19),"Asia
+15 (4 → 19)",FALSE,,21.396973,53.608574,linear,value
Estonia,CEE,1995,2023,14.1422615,46.154022,1367143,1452730,45.728240871623164,18.764354729093977,FALSE,1,32.011760499999994,1.1828165237166015,26.963886142529187,0.8907570241631249,black,$32,1.18,$32,30.14814175,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,14.1422615,46.154022,linear,value
Lithuania,CEE,1995,2023,16.56673,47.999832,2854061,3626997,45.728240871623164,18.764354729093977,FALSE,1,31.433101999999998,1.063801043536974,26.963886142529187,0.8907570241631249,black,$31,1.06,$31,32.283281,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,16.56673,47.999832,linear,value
Latvia,CEE,1995,2023,14.999943,43.99355,1882336,2485908,45.728240871623164,18.764354729093977,FALSE,1,28.993606999999997,1.0759966311686828,26.963886142529187,0.8907570241631249,black,$29,1.08,$29,29.4967465,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,14.999943,43.99355,linear,value
Poland,CEE,1995,2023,18.57919,46.688633,38762796,38364630,45.728240871623164,18.764354729093977,FALSE,1,28.109443000000002,0.9214585931645295,26.963886142529187,0.8907570241631249,black,$28,0.92,$28,32.6339115,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,18.57919,46.688633,linear,value
Russia,ex-USSR/Balkans,1995,2023,11.838192,36.641933,145440454,148291356,36.641933,11.838192,FALSE,1,24.803741000000002,1.129862379871658,24.803741000000002,1.129862379871658,black,$25,1.13,$25,24.2400625,12 → 37,2.47 → 3.6,25,+25 (12 → 37),"ex-USSR/Balkans
+25 (12 → 37)",FALSE,,11.838192,36.641933,linear,value
Croatia,CEE,1995,2023,17.589096,41.5619,3895973,4619314,45.728240871623164,18.764354729093977,FALSE,1,23.972804,0.8599047176296754,26.963886142529187,0.8907570241631249,black,$24,0.86,$24,29.575498000000003,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,17.589096,41.5619,linear,value
Spain,Southern Europe,1995,2023,41.363132,63.997158,47911535,40052688,61.424832590862884,42.62538272701287,FALSE,1,22.634026,0.43644872345203883,18.799449863850015,0.3653642784838275,black,$23,0.44,$23,52.680144999999996,43 → 61,3.75 → 4.12,19,+19 (43 → 61),"Southern Europe
+19 (43 → 61)",FALSE,,41.363132,63.997158,linear,value
Czechia,CEE,1995,2023,28.352118,50.677856,10809674,10311979,45.728240871623164,18.764354729093977,FALSE,1,22.325737999999998,0.5807873135235097,26.963886142529187,0.8907570241631249,black,$22,0.58,$22,39.514987,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,28.352118,50.677856,linear,value
Slovenia,CEE,1995,2023,29.479671,51.474453,2118353,1988051,45.728240871623164,18.764354729093977,FALSE,1,21.994781999999997,0.557384719189351,26.963886142529187,0.8907570241631249,black,$22,0.56,$22,40.477062,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,29.479671,51.474453,linear,value
Hungary,CEE,1995,2023,22.626534,42.33395,9686418,10322744,45.728240871623164,18.764354729093977,FALSE,1,19.707416000000002,0.6264660762209476,26.963886142529187,0.8907570241631249,black,$20,0.63,$20,32.480242000000004,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,22.626534,42.33395,linear,value
Bulgaria,CEE,1995,2023,17.804731,37.252995,6795757,8357522,45.728240871623164,18.764354729093977,FALSE,1,19.448263999999998,0.7382681357780951,26.963886142529187,0.8907570241631249,black,$19,0.74,$19,27.528863,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,17.804731,37.252995,linear,value
Slovakia,CEE,1995,2023,24.67673,43.989033,5518008,5354244,45.728240871623164,18.764354729093977,FALSE,1,19.312303,0.57807965853963,26.963886142529187,0.8907570241631249,black,$19,0.58,$19,34.3328815,19 → 46,2.93 → 3.82,27,+27 (19 → 46),"CEE
+27 (19 → 46)",FALSE,,24.67673,43.989033,linear,value
Uruguay,Latin America,1995,2023,19.84499,38.73502,3388029,3189385,23.289103854374474,16.270195196744083,FALSE,1,18.89003,0.6687925180829981,7.018908657630391,0.35865068695593644,black,$19,0.67,$19,29.290005,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,19.84499,38.73502,linear,value
Italy,Southern Europe,1995,2023,48.957157,67.24595,59499408,57403300,61.424832590862884,42.62538272701287,FALSE,1,18.28879299999999,0.317411224912528,18.799449863850015,0.3653642784838275,black,$18,0.32,$18,58.101553499999994,43 → 61,3.75 → 4.12,19,+19 (43 → 61),"Southern Europe
+19 (43 → 61)",FALSE,,48.957157,67.24595,linear,value
Portugal,Southern Europe,1995,2023,25.793924,42.760372,10430680,10031702,61.424832590862884,42.62538272701287,FALSE,1,16.966447999999996,0.5054728255221556,18.799449863850015,0.3653642784838275,black,$17,0.51,$17,34.277148,43 → 61,3.75 → 4.12,19,+19 (43 → 61),"Southern Europe
+19 (43 → 61)",FALSE,,25.793924,42.760372,linear,value
Chile,Latin America,1995,2023,16.344078,32.017334,19658791,14527329,23.289103854374474,16.270195196744083,FALSE,1,15.673255999999999,0.6724118137425408,7.018908657630391,0.35865068695593644,black,$16,0.67,$16,24.180706,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,16.344078,32.017334,linear,value
China,Asia,1995,2023,2.5046108,17.692911,1422584878,1220133877,19.25300424313185,3.8193011529926792,FALSE,1,15.188300199999999,1.9550306976759697,15.433703090139172,1.6175996514958715,black,$15,1.96,$15,10.098760899999998,4 → 19,1.34 → 2.96,15,+15 (4 → 19),"Asia
+15 (4 → 19)",FALSE,,2.5046108,17.692911,linear,value
Costa Rica,Latin America,1995,2023,13.005149,27.285439,5105469,3535133,23.289103854374474,16.270195196744083,FALSE,1,14.28029,0.7410078339683319,7.018908657630391,0.35865068695593644,black,$14,0.74,$14,20.145294,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,13.005149,27.285439,linear,value
Malaysia,Asia,1995,2023,15.6569195,29.745306,35126249,20330550,19.25300424313185,3.8193011529926792,FALSE,1,14.088386499999999,0.6417583781843217,15.433703090139172,1.6175996514958715,black,$14,0.64,$14,22.70111275,4 → 19,1.34 → 2.96,15,+15 (4 → 19),"Asia
+15 (4 → 19)",FALSE,,15.6569195,29.745306,linear,value
"Dominican
Republic",Latin America,1995,2023,10.230078,23.229465,11331213,7888070,23.289103854374474,16.270195196744083,FALSE,1,12.999387,0.8200893113852855,7.018908657630391,0.35865068695593644,black,$13,0.82,$13,16.729771500000002,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,10.230078,23.229465,linear,value
Argentina,Latin America,1995,2023,21.263348,33.81828,45538356,35069968,23.289103854374474,16.270195196744083,FALSE,1,12.554932,0.4640166453475659,7.018908657630391,0.35865068695593644,black,$13,0.46,$13,27.540814,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,21.263348,33.81828,linear,value
Thailand,Asia,1995,2023,7.081656,19.039349,71702397,59098195,19.25300424313185,3.8193011529926792,FALSE,1,11.957693000000003,0.9890000589414479,15.433703090139172,1.6175996514958715,black,$12,0.99,$12,13.0605025,4 → 19,1.34 → 2.96,15,+15 (4 → 19),"Asia
+15 (4 → 19)",FALSE,,7.081656,19.039349,linear,value
Ecuador,Latin America,1995,2023,9.261361,18.797377,17980034,11590473,23.289103854374474,16.270195196744083,FALSE,1,9.536016,0.70786632472527,7.018908657630391,0.35865068695593644,black,$10,0.71,$10,14.029369,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,9.261361,18.797377,linear,value
Greece,Southern Europe,1995,2023,28.889275,37.6641,10242850,10519187,61.424832590862884,42.62538272701287,FALSE,1,8.774824999999996,0.2652369671549588,18.799449863850015,0.3653642784838275,black,$9,0.27,$9,33.2766875,43 → 61,3.75 → 4.12,19,+19 (43 → 61),"Southern Europe
+19 (43 → 61)",FALSE,,28.889275,37.6641,linear,value
Israel,Asia,1995,2023,37.40816,46.17877,9256261,5354680,19.25300424313185,3.8193011529926792,FALSE,1,8.770609999999998,0.21063130622427098,15.433703090139172,1.6175996514958715,black,$9,0.21,$9,41.793465,4 → 19,1.34 → 2.96,15,+15 (4 → 19),"Asia
+15 (4 → 19)",FALSE,,37.40816,46.17877,linear,value
Brazil,Latin America,1995,2023,12.240183,19.95744,211140678,161735036,23.289103854374474,16.270195196744083,FALSE,1,7.717256999999998,0.4888777781919144,7.018908657630391,0.35865068695593644,black,$8,0.49,$8,16.0988115,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,12.240183,19.95744,linear,value
Colombia,Latin America,1995,2023,11.230285,16.155731,52321104,35804622,23.289103854374474,16.270195196744083,FALSE,1,4.925445999999999,0.36366070052271676,7.018908657630391,0.35865068695593644,black,$5,0.36,$5,13.693007999999999,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,11.230285,16.155731,linear,value
Mexico,Latin America,1995,2023,24.800215,26.803362,129739713,90862395,23.289103854374474,16.270195196744083,FALSE,1,2.0031469999999985,0.07767500492189602,7.018908657630391,0.35865068695593644,black,$2,0.08,$2,25.8017885,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,24.800215,26.803362,linear,value
Jamaica,Latin America,1995,2023,8.557294,10.500006,2839729,2500101,23.289103854374474,16.270195196744083,FALSE,1,1.9427120000000002,0.20459180991049492,7.018908657630391,0.35865068695593644,black,$2,0.2,$2,9.52865,16 → 23,2.79 → 3.15,7,+7 (16 → 23),"Latin America
+7 (16 → 23)",FALSE,,8.557294,10.500006,linear,value
Romania,CEE,1995,2023,20.671807295926182,57.06296667895942,19118433,22657664,55.42738133320302,37.01935424010171,FALSE,1,36.39115938303324,1.0153845311326386,18.40802709310131,0.40363285609280203,black,+36%,1.02,+36%,38.8673869874428,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,20.671807295926182,57.06296667895942,linear,% of DE
Estonia,CEE,1995,2023,27.900633716592015,55.943472320242705,1367143,1452730,55.42738133320302,37.01935424010171,FALSE,1,28.04283860365069,0.6956923556462786,18.40802709310131,0.40363285609280203,black,+28%,0.7,+28%,41.92205301841736,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,27.900633716592015,55.943472320242705,linear,% of DE
Lithuania,CEE,1995,2023,32.6837589314606,58.18078591001885,2854061,3626997,55.42738133320302,37.01935424010171,FALSE,1,25.497026978558246,0.5766768754666513,18.40802709310131,0.40363285609280203,black,+25%,0.58,+25%,45.43227242073972,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,32.6837589314606,58.18078591001885,linear,% of DE
Latvia,CEE,1995,2023,29.59271509813041,53.32475567772216,1882336,2485908,55.42738133320302,37.01935424010171,FALSE,1,23.73204057959175,0.5888724630983597,18.40802709310131,0.40363285609280203,black,+24%,0.59,+24%,41.45873538792628,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,29.59271509813041,53.32475567772216,linear,% of DE
"South
Korea",Asia,1995,2023,42.213128806648704,64.97916423614572,51748695,45368368,23.33664246979737,7.534928025691387,FALSE,1,22.766035429497016,0.4313353864754558,15.801714444105983,1.1304754834255484,black,+23%,0.43,+23%,53.596146521397216,8 → 23,2.02 → 3.15,16,+16% (8 → 23),"Asia
+16% (8 → 23)",FALSE,,42.213128806648704,64.97916423614572,linear,% of DE
Russia,ex-USSR/Balkans,1995,2023,23.355038291343277,44.4138316817912,145440454,148291356,44.4138316817912,23.355038291343277,FALSE,1,21.058793390447924,0.6427382118013353,21.058793390447924,0.6427382118013353,black,+21%,0.64,+21%,33.88443498656724,23 → 44,3.15 → 3.79,21,+21% (23 → 44),"ex-USSR/Balkans
+21% (23 → 44)",FALSE,,23.355038291343277,44.4138316817912,linear,% of DE
Poland,CEE,1995,2023,36.65405104699621,56.59147642442668,38762796,38364630,55.42738133320302,37.01935424010171,FALSE,1,19.937425377430472,0.4343344250942067,18.40802709310131,0.40363285609280203,black,+20%,0.43,+20%,46.622763735711445,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,36.65405104699621,56.59147642442668,linear,% of DE
China,Asia,1995,2023,4.941234365763955,21.445647289265878,1422584878,1220133877,23.33664246979737,7.534928025691387,FALSE,1,16.504412923501924,1.4679065296056468,15.801714444105983,1.1304754834255484,black,+17%,1.47,+17%,13.193440827514916,8 → 23,2.02 → 3.15,16,+16% (8 → 23),"Asia
+16% (8 → 23)",FALSE,,4.941234365763955,21.445647289265878,linear,% of DE
Croatia,CEE,1995,2023,34.700738980252474,50.37734311056782,3895973,4619314,55.42738133320302,37.01935424010171,FALSE,1,15.676604130315347,0.3727805495593524,18.40802709310131,0.40363285609280203,black,+16%,0.37,+16%,42.539041045410144,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,34.700738980252474,50.37734311056782,linear,% of DE
Bulgaria,CEE,1995,2023,35.126155604847995,45.1545023449666,6795757,8357522,55.42738133320302,37.01935424010171,FALSE,1,10.028346740118607,0.2511439677077726,18.40802709310131,0.40363285609280203,black,+10%,0.25,+10%,40.1403289749073,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,35.126155604847995,45.1545023449666,linear,% of DE
Thailand,Asia,1995,2023,13.971081652174663,23.077670105910613,71702397,59098195,23.33664246979737,7.534928025691387,FALSE,1,9.10658845373595,0.501875890871125,15.801714444105983,1.1304754834255484,black,+9%,0.5,+9%,18.524375879042637,8 → 23,2.02 → 3.15,16,+16% (8 → 23),"Asia
+16% (8 → 23)",FALSE,,13.971081652174663,23.077670105910613,linear,% of DE
"Dominican
Republic",Latin America,1995,2023,20.182462272400084,28.156526255535148,11331213,7888070,28.2288147464257,32.09873871175493,FALSE,1,7.974063983135064,0.3329651433149626,-3.8699239653292317,-0.12847348111438642,black,+8%,0.33,+8%,24.169494263967614,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,20.182462272400084,28.156526255535148,linear,% of DE
Uruguay,Latin America,1995,2023,39.15129112125606,46.95087069972033,3388029,3189385,28.2288147464257,32.09873871175493,FALSE,1,7.799579578464275,0.18166835001267523,-3.8699239653292317,-0.12847348111438642,black,+8%,0.18,+8%,43.051080910488196,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,39.15129112125606,46.95087069972033,linear,% of DE
Costa Rica,Latin America,1995,2023,25.65727544202905,33.072788357256734,5105469,3535133,28.2288147464257,32.09873871175493,FALSE,1,7.4155129152276835,0.2538836658980092,-3.8699239653292317,-0.12847348111438642,black,+7%,0.25,+7%,29.365031899642894,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,25.65727544202905,33.072788357256734,linear,% of DE
Hungary,CEE,1995,2023,44.63887458240082,51.31314796425627,9686418,10322744,55.42738133320302,37.01935424010171,FALSE,1,6.67427338185545,0.13934190815062472,18.40802709310131,0.40363285609280203,black,+7%,0.14,+7%,47.97601127332854,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,44.63887458240082,51.31314796425627,linear,% of DE
Chile,Latin America,1995,2023,32.24449878213677,38.80833697217039,19658791,14527329,28.2288147464257,32.09873871175493,FALSE,1,6.563838190033614,0.18528764567221773,-3.8699239653292317,-0.12847348111438642,black,+7%,0.19,+7%,35.52641787715358,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,32.24449878213677,38.80833697217039,linear,% of DE
Czechia,CEE,1995,2023,55.934622578404124,61.42682937546041,10809674,10311979,55.42738133320302,37.01935424010171,FALSE,1,5.492206797056284,0.09366314545318674,18.40802709310131,0.40363285609280203,black,+5%,0.09,+5%,58.680725976932266,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,55.934622578404124,61.42682937546041,linear,% of DE
Malaysia,Asia,1995,2023,30.888834582762243,36.054402861535,35126249,20330550,23.33664246979737,7.534928025691387,FALSE,1,5.16556827877276,0.15463421011399892,15.801714444105983,1.1304754834255484,black,+5%,0.15,+5%,33.47161872214862,8 → 23,2.02 → 3.15,16,+16% (8 → 23),"Asia
+16% (8 → 23)",FALSE,,30.888834582762243,36.054402861535,linear,% of DE
Slovakia,CEE,1995,2023,48.68361436063373,53.31928060418533,5518008,5354244,55.42738133320302,37.01935424010171,FALSE,1,4.635666243551597,0.09095549046930733,18.40802709310131,0.40363285609280203,black,+5%,0.09,+5%,51.00144748240953,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,48.68361436063373,53.31928060418533,linear,% of DE
Ecuador,Latin America,1995,2023,18.27132393062668,22.784374889206124,17980034,11590473,28.2288147464257,32.09873871175493,FALSE,1,4.513050958579445,0.22074215665494723,-3.8699239653292317,-0.12847348111438642,black,+5%,0.22,+5%,20.5278494099164,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,18.27132393062668,22.784374889206124,linear,% of DE
Slovenia,CEE,1995,2023,58.15912134396891,62.39238774478059,2118353,1988051,55.42738133320302,37.01935424010171,FALSE,1,4.233266400811679,0.07026055111902814,18.40802709310131,0.40363285609280203,black,+4%,0.07,+4%,60.27575454437475,37 → 55,3.61 → 4.02,18,+18% (37 → 55),"CEE
+18% (37 → 55)",FALSE,,58.15912134396891,62.39238774478059,linear,% of DE
Portugal,Southern Europe,1995,2023,50.8876763194919,51.83001575432107,10430680,10031702,74.45328213914878,84.09370668870281,FALSE,1,0.9423394348291652,0.0183486574518326,-9.640424549554027,-0.12175988958649554,black,+1%,0.02,+1%,51.358846036906485,84 → 74,4.43 → 4.31,-10,-10% (84 → 74),"Southern Europe
-10% (84 → 74)",FALSE,,50.8876763194919,51.83001575432107,linear,% of DE
Brazil,Latin America,1995,2023,24.1481083140102,24.190491832389053,211140678,161735036,28.2288147464257,32.09873871175493,FALSE,1,0.0423835183788519,0.0017536101215918118,-3.8699239653292317,-0.12847348111438642,black,+0%,0,+0%,24.16930007319963,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,24.1481083140102,24.190491832389053,linear,% of DE
Argentina,Latin America,1995,2023,41.949506034549664,40.99127073038657,45538356,35069968,28.2288147464257,32.09873871175493,FALSE,1,-0.9582353041630967,-0.02310752272275683,-3.8699239653292317,-0.12847348111438642,red,-1%,-0.02,-1%,41.470388382468116,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,41.949506034549664,40.99127073038657,linear,% of DE
Colombia,Latin America,1995,2023,22.155725823478626,19.582425341214833,52321104,35804622,28.2288147464257,32.09873871175493,FALSE,1,-2.573300482263793,-0.12346346754760627,-3.8699239653292317,-0.12847348111438642,red,-3%,-0.12,-3%,20.86907558234673,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,22.155725823478626,19.582425341214833,linear,% of DE
Spain,Southern Europe,1995,2023,81.60346881600556,77.57120792522045,47911535,40052688,74.45328213914878,84.09370668870281,FALSE,1,-4.0322608907851105,-0.05067544461828401,-9.640424549554027,-0.12175988958649554,red,-4%,-0.05,-4%,79.587338370613,84 → 74,4.43 → 4.31,-10,-10% (84 → 74),"Southern Europe
-10% (84 → 74)",FALSE,,81.60346881600556,77.57120792522045,linear,% of DE
Jamaica,Latin America,1995,2023,16.882301709609212,12.727098735260437,2839729,2500101,28.2288147464257,32.09873871175493,FALSE,1,-4.155202974348775,-0.2825323581598278,-3.8699239653292317,-0.12847348111438642,red,-4%,-0.28,-4%,14.804700222434825,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,16.882301709609212,12.727098735260437,linear,% of DE
Greece,Southern Europe,1995,2023,56.99435554298716,45.65280433884729,10242850,10519187,74.45328213914878,84.09370668870281,FALSE,1,-11.341551204139869,-0.22188720091536415,-9.640424549554027,-0.12175988958649554,red,-11%,-0.22,-11%,51.32357994091723,84 → 74,4.43 → 4.31,-10,-10% (84 → 74),"Southern Europe
-10% (84 → 74)",FALSE,,56.99435554298716,45.65280433884729,linear,% of DE
Italy,Southern Europe,1995,2023,96.58538029880786,81.50908153732355,59499408,57403300,74.45328213914878,84.09370668870281,FALSE,1,-15.07629876148431,-0.16971294315779473,-9.640424549554027,-0.12175988958649554,red,-15%,-0.17,-15%,89.04723091806571,84 → 74,4.43 → 4.31,-10,-10% (84 → 74),"Southern Europe
-10% (84 → 74)",FALSE,,96.58538029880786,81.50908153732355,linear,% of DE
Mexico,Latin America,1995,2023,48.9272323813084,32.4884609219202,129739713,90862395,28.2288147464257,32.09873871175493,FALSE,1,-16.4387714593882,-0.40944916314842683,-3.8699239653292317,-0.12847348111438642,red,-16%,-0.41,-16%,40.707846651614304,32 → 28,3.47 → 3.34,-4,-4% (32 → 28),"Latin America
-4% (32 → 28)",FALSE,,48.9272323813084,32.4884609219202,linear,% of DE
Israel,Asia,1995,2023,73.80088185836959,55.97346946876817,9256261,5354680,23.33664246979737,7.534928025691387,FALSE,1,-17.82741238960142,-0.27649286184605165,15.801714444105983,1.1304754834255484,red,-18%,-0.28,-18%,64.88717566356888,8 → 23,2.02 → 3.15,16,+16% (8 → 23),"Asia
+16% (8 → 23)",FALSE,,73.80088185836959,55.97346946876817,linear,% of DE
Romania,CEE,1995,2023,20.92902590495123,61.4082105952796,19118433,22657664,59.64807832028177,37.479984830757466,FALSE,1,40.47918469032837,1.076406554502155,22.168093489524303,0.46465487946231865,black,+40%,1.08,+40%,41.168618250115415,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,20.92902590495123,61.4082105952796,linear,% of W_EUR3
Estonia,CEE,1995,2023,28.247800371774282,60.20346872255022,1367143,1452730,59.64807832028177,37.479984830757466,FALSE,1,31.955668350775937,0.7567143790157952,22.168093489524303,0.46465487946231865,black,+32%,0.76,+32%,44.22563454716225,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,28.247800371774282,60.20346872255022,linear,% of W_EUR3
Lithuania,CEE,1995,2023,33.090441854231315,62.611149782345414,2854061,3626997,59.64807832028177,37.479984830757466,FALSE,1,29.5207079281141,0.637698898836168,22.168093489524303,0.46465487946231865,black,+30%,0.64,+30%,47.85079581828836,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,33.090441854231315,62.611149782345414,linear,% of W_EUR3
Latvia,CEE,1995,2023,29.960936265532432,57.385341442593,1882336,2485908,59.64807832028177,37.479984830757466,FALSE,1,27.42440517706057,0.6498944864678764,22.168093489524303,0.46465487946231865,black,+27%,0.65,+27%,43.673138854062714,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,29.960936265532432,57.385341442593,linear,% of W_EUR3
"South
Korea",Asia,1995,2023,42.738385361085584,69.92721258549297,51748695,45368368,25.113686490128966,7.628684883915106,FALSE,1,27.188827224407383,0.4923574098449725,17.48500160621386,1.1914975067950648,black,+27%,0.49,+27%,56.33279897328927,8 → 25,2.03 → 3.22,17,+17% (8 → 25),"Asia
+17% (8 → 25)",FALSE,,42.738385361085584,69.92721258549297,linear,% of W_EUR3
Russia,ex-USSR/Balkans,1995,2023,23.645644254190557,47.79586635590028,145440454,148291356,47.79586635590028,23.645644254190557,FALSE,1,24.150222101709723,0.7037602351708517,24.150222101709723,0.7037602351708517,black,+24%,0.7,+24%,35.720755305045415,24 → 48,3.16 → 3.87,24,+24% (24 → 48),"ex-USSR/Balkans
+24% (24 → 48)",FALSE,,23.645644254190557,47.79586635590028,linear,% of W_EUR3
Poland,CEE,1995,2023,37.11013618219866,60.900817192359234,38762796,38364630,59.64807832028177,37.479984830757466,FALSE,1,23.790681010160576,0.4953564484637232,22.168093489524303,0.46465487946231865,black,+24%,0.5,+24%,49.00547668727894,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,37.11013618219866,60.900817192359234,linear,% of W_EUR3
Croatia,CEE,1995,2023,35.13251911852808,54.21348862510315,3895973,4619314,59.64807832028177,37.479984830757466,FALSE,1,19.080969506575073,0.4338025729288693,22.168093489524303,0.46465487946231865,black,+19%,0.43,+19%,44.67300387181562,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,35.13251911852808,54.21348862510315,linear,% of W_EUR3
China,Asia,1995,2023,5.002717980245938,23.0786953734902,1422584878,1220133877,25.113686490128966,7.628684883915106,FALSE,1,18.07597739324426,1.5289285529751635,17.48500160621386,1.1914975067950648,black,+18%,1.53,+18%,14.04070667686807,8 → 25,2.03 → 3.22,17,+17% (8 → 25),"Asia
+17% (8 → 25)",FALSE,,5.002717980245938,23.0786953734902,linear,% of W_EUR3
Bulgaria,CEE,1995,2023,35.56322918800088,48.59293777915649,6795757,8357522,59.64807832028177,37.479984830757466,FALSE,1,13.029708591155611,0.312165991077289,22.168093489524303,0.46465487946231865,black,+13%,0.31,+13%,42.07808348357869,37 → 60,3.62 → 4.09,22,+22% (37 → 60),"CEE
+22% (37 → 60)",FALSE,,35.56322918800088,48.59293777915649,linear,% of W_EUR3
Uruguay,Latin America,1995,2023,39.63844933144936,50.526096404715446,3388029,3189385,30.378389026920722,32.4981422474353,FALSE,1,10.887647073266088,0.2426903733821918,-2.119753220514575,-0.06745145774486982,black,+11%,0.24,+11%,45.0822728680824,32 → 30,3.48 → 3.41,-2,-2% (32 → 30),"Latin America
-2% (32 → 30)",FALSE,,39.63844933144936,50.526096404715446,linear,% of W_EUR3
