STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,s_adj,Seasonal adjustment,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",B1GQ,Gross domestic product at market prices,LV,Latvia,2025-Q1,,128.129,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",B1GQ,Gross domestic product at market prices,LV,Latvia,2025-Q2,,135.273,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",B1GQ,Gross domestic product at market prices,LV,Latvia,2025-Q3,,145.085,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",B1GQ,Gross domestic product at market prices,LV,Latvia,2025-Q4,,143.332,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2022-Q2,,142.458,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2022-Q3,,143.577,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2022-Q4,,144.422,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2023-Q1,,126.596,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2023-Q2,,138.497,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2023-Q3,,141.345,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2023-Q4,,139.497,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2024-Q1,,124.586,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2024-Q2,,137.547,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2024-Q3,,142.618,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2024-Q4,,143.944,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2025-Q1,,128.447,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2025-Q2,,142.907,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2025-Q3,,147.220,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,CZ,Czechia,2025-Q4,,147.975,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2022-Q2,,134.277,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2022-Q3,,136.731,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2022-Q4,,138.613,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2023-Q1,,125.652,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2023-Q2,,131.819,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2023-Q3,,139.023,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2023-Q4,,133.642,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2024-Q1,,118.732,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2024-Q2,,131.712,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2024-Q3,,138.875,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2024-Q4,,133.956,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2025-Q1,,125.972,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2025-Q2,,137.958,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2025-Q3,,144.793,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P5,Final consumption expenditure and gross capital formation,LV,Latvia,2025-Q4,,144.890,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2022-Q2,,170.857,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2022-Q3,,168.887,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2022-Q4,,175.777,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2023-Q1,,161.576,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2023-Q2,,171.900,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2023-Q3,,167.087,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2023-Q4,,172.529,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2024-Q1,,160.050,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2024-Q2,,170.955,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2024-Q3,,170.832,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2024-Q4,,176.445,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2025-Q1,,165.724,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2025-Q2,,177.872,,,,,
dataflow,ESTAT:NAMQ_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income) - quarterly data",Q,Quarterly,CLV_I05,"Chain linked volumes, index 2005=100",CA,"Calendar adjusted data, not seasonally adjusted data",P3_P6,"Final consumption expenditure, gross capital formation and exports of goods and services",CZ,Czechia,2025-Q3,,176.335,,,,,
