country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Mexico,Latin America,1990,2024,42.15757146390285,34.984141368533315,130861007,82820134,33.821658586736056,33.20486920133411,1,-7.1734300953695325,-0.18651944467469758,0.616789385401944,0.018404856003423817,red,-7%,-0.19,-7%,38.57085641621808,33 → 34,3.5 → 3.52,1,+1% (33 → 34),"Latin America
+1% (33 → 34)",42.15757146390285,34.984141368533315,linear,% of G7
Moldova,ex-USSR/Balkans,1990,2024,39.04736822589011,26.144383499946162,2389275,4451100,53.8349865120755,62.104893415830176,1,-12.902984725943949,-0.40114109170534523,-8.269906903754674,-0.14290122207590253,red,-13%,-0.4,-13%,32.595875862918135,62 → 54,4.13 → 3.99,-8,-8% (62 → 54),"ex-USSR/Balkans
-8% (62 → 54)",39.04736822589011,26.144383499946162,linear,% of G7
Ukraine,ex-USSR/Balkans,1990,2024,56.02105378442861,25.912433321291306,37860221,52054034,53.8349865120755,62.104893415830176,1,-30.108620463137303,-0.7710046759829838,-8.269906903754674,-0.14290122207590253,red,-30%,-0.77,-30%,40.96674355285996,62 → 54,4.13 → 3.99,-8,-8% (62 → 54),"ex-USSR/Balkans
-8% (62 → 54)",56.02105378442861,25.912433321291306,linear,% of G7
"South
Korea",Asia,1990,2023,123.3652874401266,242.54763231818094,51748695,44081380,115.47738818907668,27.74639792162573,1,119.18234487805435,0.6760483422547131,87.73099026745095,1.4259687104000216,black,+119%,0.68,+119%,182.95645987915378,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",123.3652874401266,242.54763231818094,linear,% of World
Poland,CEE,1990,2024,114.286474368532,212.11805424213065,36554707,38055404,200.98277665696443,155.16799163582024,1,97.83157987359866,0.6184347500007612,45.81478502114419,0.2587108690949018,black,+98%,0.62,+98%,163.2022643053313,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",114.286474368532,212.11805424213065,linear,% of World
China,Asia,1990,2024,14.858467021256413,112.12137019190614,1408975000,1153582668,115.47738818907668,27.74639792162573,1,97.26290317064972,2.02101207443929,87.73099026745095,1.4259687104000216,black,+97%,2.02,+97%,63.48991860658128,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",14.858467021256413,112.12137019190614,linear,% of World
Panama,Latin America,1990,2024,101.0449449459381,171.27396850758524,4515577,2455535,100.15727700201688,120.54339238619612,1,70.22902356164714,0.5276990121135493,-20.386115384179234,-0.1852680703985019,black,+70%,0.53,+70%,136.15945672676168,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",101.0449449459381,171.27396850758524,linear,% of World
Malaysia,Asia,1990,2024,107.08629746173483,160.20523677269,35557673,17833124,115.47738818907668,27.74639792162573,1,53.11893931095517,0.4028206953333568,87.73099026745095,1.4259687104000216,black,+53%,0.4,+53%,133.64576711721242,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",107.08629746173483,160.20523677269,linear,% of World
"Dominican
Republic",Latin America,1990,2024,65.31703976168909,113.92621356011051,11427557,7151120,100.15727700201688,120.54339238619612,1,48.60917379842142,0.55629804130893,-20.386115384179234,-0.1852680703985019,black,+49%,0.56,+49%,89.6216266608998,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",65.31703976168909,113.92621356011051,linear,% of World
Romania,CEE,1990,2024,145.4359406467068,190.9505163473852,19069340,22939481,200.98277665696443,155.16799163582024,1,45.51457570067839,0.2722785985705208,45.81478502114419,0.2587108690949018,black,+46%,0.27,+46%,168.193228497046,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",145.4359406467068,190.9505163473852,linear,% of World
Chile,Latin America,1990,2024,97.62851161751651,141.9185363129315,19764771,13437138,100.15727700201688,120.54339238619612,1,44.290024695415,0.3740836270554212,-20.386115384179234,-0.1852680703985019,black,+44%,0.37,+44%,119.773523965224,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",97.62851161751651,141.9185363129315,linear,% of World
Lithuania,CEE,1990,2024,183.49912756110265,221.78722617624095,2888055,3694967,200.98277665696443,155.16799163582024,1,38.288098615138296,0.18950856857887563,45.81478502114419,0.2587108690949018,black,+38%,0.19,+38%,202.6431768686718,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",183.49912756110265,221.78722617624095,linear,% of World
Slovakia,CEE,1990,2024,156.17657359686586,189.70835329380353,5422069,5266022,200.98277665696443,155.16799163582024,1,33.53177969693766,0.19450066101822885,45.81478502114419,0.2587108690949018,black,+34%,0.19,+34%,172.94246344533468,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",156.17657359686586,189.70835329380353,linear,% of World
Costa Rica,Latin America,1990,2024,97.6353791695009,126.82826683153603,5129910,3121652,100.15727700201688,120.54339238619612,1,29.192887662035133,0.2615940224724032,-20.386115384179234,-0.1852680703985019,black,+29%,0.26,+29%,112.23182300051846,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",97.6353791695009,126.82826683153603,linear,% of World
Latvia,CEE,1990,2024,156.06778729589408,183.0760873315565,1862441,2660082,200.98277665696443,155.16799163582024,1,27.008300035662415,0.15961139738282362,45.81478502114419,0.2587108690949018,black,+27%,0.16,+27%,169.5719373137253,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",156.06778729589408,183.0760873315565,linear,% of World
Bulgaria,CEE,1990,2024,133.30482299652576,160.267539461656,6444366,8822320,200.98277665696443,155.16799163582024,1,26.962716465130256,0.1842061323808052,45.81478502114419,0.2587108690949018,black,+27%,0.18,+27%,146.7861812290909,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",133.30482299652576,160.267539461656,linear,% of World
Belarus,ex-USSR/Balkans,1990,2024,110.09857677821874,136.5335685196201,9133712,10186209,159.42345472685875,225.4589376857571,1,26.43499174140136,0.21519439059478068,-66.03548295889834,-0.3465741484778279,black,+26%,0.22,+26%,123.31607264891943,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",110.09857677821874,136.5335685196201,linear,% of World
Uruguay,Latin America,1990,2024,125.33393240303435,150.64532352454535,3386588,3104365,100.15727700201688,120.54339238619612,1,25.311391121510994,0.18394658858494115,-20.386115384179234,-0.1852680703985019,black,+25%,0.18,+25%,137.98962796378984,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",125.33393240303435,150.64532352454535,linear,% of World
Thailand,Asia,1990,2024,77.56647076747059,102.2075419623863,71668011,54738282,115.47738818907668,27.74639792162573,1,24.64107119491571,0.2758702150783513,87.73099026745095,1.4259687104000216,black,+25%,0.28,+25%,89.88700636492845,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",77.56647076747059,102.2075419623863,linear,% of World
Estonia,CEE,1990,2024,172.56916269536796,195.34857872697148,1371986,1570254,200.98277665696443,155.16799163582024,1,22.779416031603517,0.12398744667687031,45.81478502114419,0.2587108690949018,black,+23%,0.12,+23%,183.9588707111697,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",172.56916269536796,195.34857872697148,linear,% of World
Kazakhstan,ex-USSR/Balkans,1990,2024,150.08585349491506,168.826281078886,20592571,17154015,159.42345472685875,225.4589376857571,1,18.740427583970956,0.11766277664272473,-66.03548295889834,-0.3465741484778279,black,+19%,0.12,+19%,159.45606728690052,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",150.08585349491506,168.826281078886,linear,% of World
Azerbaijan,ex-USSR/Balkans,1990,2024,96.05446151697721,103.78236245762997,10202850,7231035,159.42345472685875,225.4589376857571,1,7.727900940652759,0.07738069969575725,-66.03548295889834,-0.3465741484778279,black,+8%,0.08,+8%,99.91841198730359,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",96.05446151697721,103.78236245762997,linear,% of World
Egypt,Africa,1990,2024,71.36849286271637,78.98439183299709,116538258,58396583,67.40277672911226,77.86616336792268,1,7.615898970280725,0.10139376569104332,-10.46338663881042,-0.14430528383722335,black,+8%,0.1,+8%,75.17644234785672,78 → 67,4.35 → 4.21,-10,-10% (78 → 67),"Africa
-10% (78 → 67)",71.36849286271637,78.98439183299709,linear,% of World
Morocco,Africa,1990,2024,39.38654003928567,42.62764895992391,38081173,24375508,67.40277672911226,77.86616336792268,1,3.24110892063824,0.0790789447911341,-10.46338663881042,-0.14430528383722335,black,+3%,0.08,+3%,41.00709449960479,78 → 67,4.35 → 4.21,-10,-10% (78 → 67),"Africa
-10% (78 → 67)",39.38654003928567,42.62764895992391,linear,% of World
Georgia,ex-USSR/Balkans,1990,2024,115.13889705188899,117.55220540138689,3673850,5448811,159.42345472685875,225.4589376857571,1,2.413308349497896,0.020743336189753138,-66.03548295889834,-0.3465741484778279,black,+2%,0.02,+2%,116.34555122663794,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",115.13889705188899,117.55220540138689,linear,% of World
Slovenia,CEE,1990,2024,225.97446785448955,228.02618106993367,2126324,1997968,200.98277665696443,155.16799163582024,1,2.051713215444124,0.009038432821108637,45.81478502114419,0.2587108690949018,black,+2%,0.01,+2%,227.0003244622116,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",225.97446785448955,228.02618106993367,linear,% of World
Hungary,CEE,1990,2024,189.83473242971456,191.38027339871866,9562314,10381231,200.98277665696443,155.16799163582024,1,1.5455409690040938,0.008108544592670972,45.81478502114419,0.2587108690949018,black,+2%,0.01,+2%,190.6075029142166,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",189.83473242971456,191.38027339871866,linear,% of World
"North
Macedonia",ex-USSR/Balkans,1990,2024,115.02679610683047,115.03552004773631,1792179,2063645,159.42345472685875,225.4589376857571,1,0.00872394090583839,7.583980771667198e-5,-66.03548295889834,-0.3465741484778279,black,+0%,0,+0%,115.0311580772834,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",115.02679610683047,115.03552004773631,linear,% of World
Tunisia,Africa,1990,2024,60.101199014100764,59.77872018116744,12277109,8324459,67.40277672911226,77.86616336792268,1,-0.3224788329333279,-0.005380043846209933,-10.46338663881042,-0.14430528383722335,red,0%,-0.01,0%,59.9399595976341,78 → 67,4.35 → 4.21,-10,-10% (78 → 67),"Africa
-10% (78 → 67)",60.101199014100764,59.77872018116744,linear,% of World
Colombia,Latin America,1990,2024,89.1262382556101,87.00368980094083,52886363,32440020,100.15727700201688,120.54339238619612,1,-2.1225484546692712,-0.024103242848719397,-20.386115384179234,-0.1852680703985019,red,-2%,-0.02,-2%,88.06496402827547,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",89.1262382556101,87.00368980094083,linear,% of World
Israel,Asia,1990,2024,225.83060896295657,222.58578062240497,9974400,4544949,115.47738818907668,27.74639792162573,1,-3.2448283405516065,-0.014472642184744207,87.73099026745095,1.4259687104000216,red,-3%,-0.01,-3%,224.20819479268079,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",225.83060896295657,222.58578062240497,linear,% of World
Iran,Asia,1990,2024,80.63839797702455,76.28491496990777,91567738,58380046,115.47738818907668,27.74639792162573,1,-4.353483007116779,-0.05549972584194704,87.73099026745095,1.4259687104000216,red,-4%,-0.06,-4%,78.46165647346616,28 → 115,3.32 → 4.75,88,+88% (28 → 115),"Asia
+88% (28 → 115)",80.63839797702455,76.28491496990777,linear,% of World
Croatia,CEE,1990,2024,208.57748946183816,200.46265907452127,3866300,4835027,200.98277665696443,155.16799163582024,1,-8.114830387316886,-0.03968263391630682,45.81478502114419,0.2587108690949018,red,-8%,-0.04,-8%,204.5200742681797,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",208.57748946183816,200.46265907452127,linear,% of World
Paraguay,Latin America,1990,2024,88.80240038871433,76.62462413276,6929153,4035697,100.15727700201688,120.54339238619612,1,-12.177776255954328,-0.14749519207496678,-20.386115384179234,-0.1852680703985019,red,-12%,-0.15,-12%,82.71351226073716,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",88.80240038871433,76.62462413276,linear,% of World
Ecuador,Latin America,1990,2024,81.1574520716399,65.52447610482224,18135478,10473624,100.15727700201688,120.54339238619612,1,-15.632975966817654,-0.2139673667422571,-20.386115384179234,-0.1852680703985019,red,-16%,-0.21,-16%,73.34096408823106,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",81.1574520716399,65.52447610482224,linear,% of World
Brazil,Latin America,1990,2024,112.60914032925426,92.38386651996922,211998573,149143183,100.15727700201688,120.54339238619612,1,-20.225273809285042,-0.197970528986248,-20.386115384179234,-0.1852680703985019,red,-20%,-0.2,-20%,102.49650342461175,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",112.60914032925426,92.38386651996922,linear,% of World
Czechia,CEE,1990,2024,248.85345383741998,225.51495252597152,10882164,10301937,200.98277665696443,155.16799163582024,1,-23.338501311448454,-0.0984777193386225,45.81478502114419,0.2587108690949018,red,-23%,-0.1,-23%,237.18420318169575,155 → 201,5.04 → 5.3,46,+46% (155 → 201),"CEE
+46% (155 → 201)",248.85345383741998,225.51495252597152,linear,% of World
Argentina,Latin America,1990,2024,151.59755797963766,124.82341384869319,45696159,32755859,100.15727700201688,120.54339238619612,1,-26.774144130944464,-0.19432931545911167,-20.386115384179234,-0.1852680703985019,red,-27%,-0.19,-27%,138.21048591416542,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",151.59755797963766,124.82341384869319,linear,% of World
Jamaica,Latin America,1990,2024,77.92489703070625,48.24218130078381,2839175,2379829,100.15727700201688,120.54339238619612,1,-29.682715729922435,-0.47951173518822865,-20.386115384179234,-0.1852680703985019,red,-30%,-0.48,-30%,63.08353916574503,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",77.92489703070625,48.24218130078381,linear,% of World
Algeria,Africa,1990,2024,104.54454961688079,72.60839398474697,46814308,25375759,67.40277672911226,77.86616336792268,1,-31.93615563213382,-0.364532757911001,-10.46338663881042,-0.14430528383722335,red,-32%,-0.36,-32%,88.57647180081388,78 → 67,4.35 → 4.21,-10,-10% (78 → 67),"Africa
-10% (78 → 67)",104.54454961688079,72.60839398474697,linear,% of World
"South
Africa",Africa,1990,2024,96.48514450887932,63.94108680611743,64007187,40746216,67.40277672911226,77.86616336792268,1,-32.54405770276188,-0.41142691281356747,-10.46338663881042,-0.14430528383722335,red,-33%,-0.41,-33%,80.21311565749838,78 → 67,4.35 → 4.21,-10,-10% (78 → 67),"Africa
-10% (78 → 67)",96.48514450887932,63.94108680611743,linear,% of World
Portugal,Southern Europe,1990,2024,242.3681627139223,196.93658059430732,10701636,9989475,231.35497273133083,320.7345361383345,1,-45.43158211961497,-0.2075761526382922,-89.37956340700364,-0.32666058123151714,red,-45%,-0.21,-45%,219.6523716541148,321 → 231,5.77 → 5.44,-89,-89% (321 → 231),"Southern Europe
-89% (321 → 231)",242.3681627139223,196.93658059430732,linear,% of World
Mexico,Latin America,1990,2024,153.0443215484242,103.59977848927996,130861007,82820134,100.15727700201688,120.54339238619612,1,-49.44454305914424,-0.3901923710766233,-20.386115384179234,-0.1852680703985019,red,-49%,-0.39,-49%,128.32205001885208,121 → 100,4.79 → 4.61,-20,-20% (121 → 100),"Latin America
-20% (121 → 100)",153.0443215484242,103.59977848927996,linear,% of World
Spain,Southern Europe,1990,2024,283.21650070353286,227.44857181100025,48807137,39084924,231.35497273133083,320.7345361383345,1,-55.76792889253261,-0.21928747045587993,-89.37956340700364,-0.32666058123151714,red,-56%,-0.22,-56%,255.33253625726655,321 → 231,5.77 → 5.44,-89,-89% (321 → 231),"Southern Europe
-89% (321 → 231)",283.21650070353286,227.44857181100025,linear,% of World
Greece,Southern Europe,1990,2024,239.92350246275976,177.51171455117478,10388805,10258439,231.35497273133083,320.7345361383345,1,-62.41178791158498,-0.30128352858604274,-89.37956340700364,-0.32666058123151714,red,-62%,-0.3,-62%,208.71760850696728,321 → 231,5.77 → 5.44,-89,-89% (321 → 231),"Southern Europe
-89% (321 → 231)",239.92350246275976,177.51171455117478,linear,% of World
Moldova,ex-USSR/Balkans,1990,2024,141.75337361403137,77.42229002565806,2389275,4451100,159.42345472685875,225.4589376857571,1,-64.33108358837332,-0.604814018107271,-66.03548295889834,-0.3465741484778279,red,-64%,-0.6,-64%,109.58783181984472,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",141.75337361403137,77.42229002565806,linear,% of World
Russia,ex-USSR/Balkans,1990,2024,264.23364272947515,196.09426755680207,143533851,148979487,159.42345472685875,225.4589376857571,1,-68.13937517267308,-0.29823822156422575,-66.03548295889834,-0.3465741484778279,red,-68%,-0.3,-68%,230.1639551431386,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",264.23364272947515,196.09426755680207,linear,% of World
Ukraine,ex-USSR/Balkans,1990,2024,203.3728194283401,76.73540773587845,37860221,52054034,159.42345472685875,225.4589376857571,1,-126.63741169246165,-0.9746776023849094,-66.03548295889834,-0.3465741484778279,red,-127%,-0.97,-127%,140.05411358210927,225 → 159,5.42 → 5.07,-66,-66% (225 → 159),"ex-USSR/Balkans
-66% (225 → 159)",203.3728194283401,76.73540773587845,linear,% of World
Italy,Southern Europe,1990,2024,380.22873816597973,249.74573086376247,58986023,57031408,231.35497273133083,320.7345361383345,1,-130.48300730221726,-0.4203296904237639,-89.37956340700364,-0.32666058123151714,red,-130%,-0.42,-130%,314.9872345148711,321 → 231,5.77 → 5.44,-89,-89% (321 → 231),"Southern Europe
-89% (321 → 231)",380.22873816597973,249.74573086376247,linear,% of World
"South
Korea",Asia,1990,2023,102.20014204132066,240.34373035143057,51748695,44081380,115.42972484536084,22.98609169213349,1,138.14358831010992,0.8551370408999419,92.44363315322735,1.61377257790682,black,+138%,0.86,+138%,171.2719361963756,23 → 115,3.13 → 4.75,92,+92% (23 → 115),"Asia
+92% (23 → 115)",102.20014204132066,240.34373035143057,linear,% of LAT_AM
Poland,CEE,1990,2024,94.67893405212932,212.1678168656436,36554707,38055404,201.02992695863534,128.54662048385214,1,117.48888281351428,0.8068860243641934,72.4833064747832,0.44716214345833394,black,+117%,0.81,+117%,153.42337545888645,129 → 201,4.86 → 5.3,72,+72% (129 → 201),"CEE
+72% (129 → 201)",94.67893405212932,212.1678168656436,linear,% of LAT_AM
