megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,MKKP,TISZA,Mi_Hazank,DK,FIDESZ_KDNP,reszvetel_pct
Békés,Almáskamarás,607,0,0,607,420,0,420,0,420,0,13,407,1,184,16,2,177,69.1928
Békés,Battonya,3984,0,0,3984,2634,0,2634,0,2634,0,18,2616,14,1342,130,22,1078,66.1145
Békés,Biharugra,666,0,0,666,531,0,531,0,531,0,1,530,2,188,21,2,311,79.7297
Békés,Bucsa,1642,0,0,1642,1194,0,1194,0,1194,0,3,1191,6,495,50,4,635,72.7162
Békés,Békés,14223,2269,622,17114,10797,2776,13573,0,13559,0,124,13435,87,7142,1062,95,4952,79.3093
Békés,Békéscsaba,43404,2709,729,46842,35609,3312,38921,4,38897,0,166,38731,285,23519,2615,498,11693,83.09
Békés,Békésszentandrás,2769,0,0,2769,2240,0,2240,0,2244,0,26,2218,16,1250,154,16,778,80.8956
Békés,Békéssámson,1757,0,0,1757,1261,0,1261,0,1261,0,6,1255,7,549,116,10,563,71.7701
Békés,Bélmegyer,688,0,0,688,568,0,568,1,567,0,4,563,3,249,54,6,251,82.5581
Békés,Csabacsűd,1342,0,0,1342,1077,0,1077,0,1077,0,5,1072,10,530,81,8,439,80.2534
Békés,Csabaszabadi,228,0,0,228,199,0,199,0,199,0,0,199,1,80,24,3,90,87.2807
Békés,Csanádapáca,1890,0,0,1890,1335,0,1335,0,1333,0,2,1331,6,761,95,12,456,70.6349
Békés,Csorvás,3669,0,0,3669,2708,0,2708,0,2706,0,9,2697,11,1472,220,29,956,73.8076
Békés,Csárdaszállás,328,0,0,328,257,0,257,0,257,0,2,255,2,130,19,7,97,78.3537
Békés,Doboz,3211,0,0,3211,2406,0,2406,0,2406,0,29,2377,12,1183,116,20,978,74.9299
Békés,Dombegyház,1395,0,0,1395,984,0,984,0,984,0,9,975,6,414,73,5,477,70.5376
Békés,Dombiratos,382,0,0,382,293,0,293,0,293,0,4,289,0,134,11,0,144,76.7016
Békés,Dévaványa,5307,0,0,5307,3910,0,3910,1,3908,0,20,3888,18,1772,269,26,1800,73.6763
Békés,Ecsegfalva,856,0,0,856,592,0,592,0,592,0,3,589,3,260,36,10,280,69.1589
Békés,Elek,3429,0,0,3429,2467,0,2467,0,2467,0,23,2444,13,1091,139,17,1097,71.9452
Békés,Füzesgyarmat,4130,0,0,4130,3163,0,3163,0,3163,0,14,3149,24,1812,176,25,1101,76.586
Békés,Gerendás,890,0,0,890,679,0,679,0,679,0,6,673,3,358,37,8,236,76.2921
Békés,Geszt,532,0,0,532,368,0,368,0,368,0,1,367,2,87,12,0,262,69.1729
Békés,Gyomaendrőd,10062,0,0,10062,7431,0,7431,1,7426,0,34,7392,53,3982,531,66,2696,73.8521
Békés,Gyula,22388,2492,565,25445,18055,2904,20959,3,20941,0,87,20854,150,12398,1230,197,6697,82.3698
Békés,Gádoros,2730,0,0,2730,1928,0,1928,0,1927,0,17,1910,15,937,135,25,784,70.6227
Békés,Hunya,471,0,0,471,353,0,353,0,353,0,3,350,1,160,23,7,159,74.9469
Békés,Kamut,764,0,0,764,623,0,623,0,623,0,3,620,6,284,49,17,264,81.5445
Békés,Kardos,422,0,0,422,318,0,318,0,318,0,5,313,2,136,24,2,145,75.3555
Békés,Kardoskút,614,0,0,614,473,0,473,0,473,0,2,471,4,262,37,11,157,77.0358
Békés,Kaszaper,1354,0,0,1354,1032,0,1032,0,1031,0,4,1027,7,562,68,5,384,76.2186
Békés,Kertészsziget,268,0,0,268,192,0,192,0,192,0,1,191,2,89,8,2,90,71.6418
Békés,Kevermes,1219,0,0,1219,847,0,847,0,839,0,10,829,6,340,56,3,416,69.4832
Békés,Kisdombegyház,318,0,0,318,213,0,213,0,213,0,3,210,2,83,9,2,113,66.9811
Békés,Kondoros,3696,0,0,3696,2828,0,2828,0,2827,0,14,2813,14,1507,184,31,1067,76.5152
Békés,Kunágota,1851,0,0,1851,1214,0,1214,0,1214,0,3,1211,4,502,90,12,597,65.5862
Békés,Kétegyháza,2715,0,0,2715,1981,0,1981,0,1980,0,21,1959,13,1026,137,16,678,72.965
Békés,Kétsoprony,986,0,0,986,812,0,812,0,806,0,24,782,4,344,66,2,360,82.3529
Békés,Körösladány,3172,0,0,3172,2397,0,2397,0,2398,0,18,2380,6,1107,166,20,1073,75.5675
Békés,Körösnagyharsány,410,0,0,410,270,0,270,0,270,0,4,266,0,92,18,1,149,65.8537
Békés,Köröstarcsa,1841,0,0,1841,1357,0,1357,0,1357,0,4,1353,14,628,99,17,593,73.7099
Békés,Körösújfalu,313,0,0,313,190,0,190,0,191,0,7,184,2,60,11,0,108,60.7029
Békés,Kötegyán,1049,0,0,1049,751,0,751,0,751,0,17,734,1,253,33,7,419,71.592
Békés,Lőkösháza,1241,0,0,1241,918,0,918,0,918,0,11,907,3,417,56,11,385,73.9726
Békés,Magyarbánhegyes,1466,0,0,1466,1012,0,1012,0,1011,0,11,1000,3,441,57,9,479,69.0314
Békés,Magyardombegyház,160,0,0,160,101,0,101,0,101,0,1,100,0,35,6,5,54,63.125
Békés,Medgyesbodzás,689,0,0,689,491,0,491,0,501,0,47,454,2,228,43,0,176,71.2627
Békés,Medgyesegyháza,2613,0,0,2613,1904,0,1904,0,1907,0,22,1885,9,1001,178,13,679,72.8664
Békés,Mezőberény,7462,0,0,7462,5463,0,5463,1,5448,0,54,5394,52,2859,386,82,1934,73.2109
Békés,Mezőgyán,701,0,0,701,519,0,519,0,519,0,3,516,3,229,9,6,261,74.0371
Békés,Mezőhegyes,3608,0,0,3608,2613,0,2613,0,2613,0,20,2593,8,1590,124,27,843,72.4224
Békés,Mezőkovácsháza,4214,0,0,4214,3149,0,3149,0,3150,0,24,3126,13,1690,193,25,1187,74.7271
Békés,Murony,905,0,0,905,734,0,734,0,728,0,2,726,3,414,31,6,271,81.105
Békés,Méhkerék,1596,0,0,1596,1270,0,1270,0,1270,0,11,1259,8,599,20,8,587,79.5739
Békés,Nagybánhegyes,912,0,0,912,670,0,670,0,670,0,5,665,1,327,36,3,277,73.4649
Békés,Nagykamarás,897,0,0,897,634,0,634,0,634,0,9,625,2,301,51,8,255,70.68
Békés,Nagyszénás,3575,0,0,3575,2703,0,2703,0,2701,0,20,2681,13,1457,169,28,1012,75.6084
Békés,Okány,1658,0,0,1658,1173,0,1173,0,1173,0,14,1159,4,507,70,7,560,70.7479
Békés,Orosháza,20730,2604,674,24008,15889,3129,19018,3,19013,0,82,18931,121,11885,1024,215,5644,79.2153
Békés,Pusztaföldvár,1186,0,0,1186,845,0,845,1,848,0,5,843,6,415,64,5,344,71.2479
Békés,Pusztaottlaka,254,0,0,254,188,0,188,0,188,0,2,186,2,74,18,1,88,74.0157
Békés,Sarkad,7257,0,0,7257,5021,0,5021,0,5024,0,56,4968,23,2238,264,38,2348,69.1884
Békés,Sarkadkeresztúr,1130,0,0,1130,866,0,866,0,866,0,7,859,5,400,49,5,381,76.6372
Békés,Szabadkígyós,1907,0,0,1907,1499,0,1499,0,1498,0,4,1494,16,795,95,17,569,78.6051
Békés,Szarvas,11427,0,0,11427,9017,0,9017,0,9019,0,66,8953,48,4822,578,67,3329,78.9096
Békés,Szeghalom,6351,0,0,6351,4903,0,4903,1,4906,0,54,4852,34,2735,305,44,1715,77.2004
Békés,Tarhos,601,0,0,601,449,0,449,0,449,0,2,447,2,205,32,0,208,74.7088
Békés,Telekgerendás,1184,0,0,1184,957,0,957,0,955,0,6,949,11,472,76,7,372,80.8277
Békés,Tótkomlós,4290,0,0,4290,3163,0,3163,0,3164,0,25,3139,21,1710,158,33,1158,73.7296
Békés,Végegyháza,934,0,0,934,624,0,624,0,621,0,10,611,2,300,27,6,260,66.8094
Békés,Vésztő,4897,0,0,4897,3452,0,3452,0,3450,0,38,3412,18,1464,174,16,1674,70.4921
Békés,Zsadány,1120,0,0,1120,830,0,830,0,830,0,6,824,4,335,37,10,411,74.1071
Békés,Örménykút,240,0,0,240,187,0,187,0,187,0,5,182,2,71,9,3,96,77.9167
Békés,Újkígyós,3901,0,0,3901,3020,0,3020,0,3021,0,27,2994,21,1515,200,35,1203,77.416
Békés,Újszalonta,75,0,0,75,50,0,50,0,50,0,0,50,0,17,6,1,26,66.6667
Csongrád-Csanád,Algyő,4219,0,0,4219,3479,0,3479,0,3478,0,11,3467,22,2218,260,22,944,82.4603
Csongrád-Csanád,Ambrózfalva,353,0,0,353,274,0,274,0,274,0,1,273,2,139,10,2,116,77.6204
Csongrád-Csanád,Apátfalva,2314,0,0,2314,1634,0,1634,0,1634,0,12,1622,13,826,109,10,652,70.6137
Csongrád-Csanád,Baks,1475,0,0,1475,1008,0,1008,0,1008,0,21,987,6,496,57,11,400,68.339
Csongrád-Csanád,Balástya,2589,0,0,2589,1939,0,1939,0,1939,0,5,1934,21,973,179,21,740,74.8938
Csongrád-Csanád,Bordány,2602,0,0,2602,2002,0,2002,0,2000,0,14,1986,20,1026,207,15,718,76.9408
Csongrád-Csanád,Csanytelek,2056,0,0,2056,1457,0,1457,0,1457,0,15,1442,8,700,66,20,645,70.8658
Csongrád-Csanád,Csanádalberti,332,0,0,332,240,0,240,0,240,0,3,237,8,100,15,1,113,72.2892
Csongrád-Csanád,Csanádpalota,2100,0,0,2100,1474,0,1474,1,1472,0,15,1457,10,741,93,14,586,70.1905
Csongrád-Csanád,Csengele,1422,0,0,1422,1112,0,1112,0,1112,0,8,1104,4,508,90,3,498,78.1997
Csongrád-Csanád,Csongrád,12256,0,0,12256,9790,0,9790,1,9789,0,43,9746,65,4958,844,97,3778,79.8792
Csongrád-Csanád,Derekegyház,1061,0,0,1061,852,0,852,0,852,0,6,846,5,474,71,17,279,80.3016
Csongrád-Csanád,Deszk,3106,0,0,3106,2588,0,2588,0,2586,0,8,2578,22,1687,155,25,688,83.3226
Csongrád-Csanád,Domaszék,3863,0,0,3863,3023,0,3023,1,3013,0,11,3002,24,1509,282,27,1160,78.2552
Csongrád-Csanád,Dóc,558,0,0,558,418,0,418,0,418,0,2,416,6,189,35,0,183,74.9104
Csongrád-Csanád,Eperjes,342,0,0,342,253,0,253,0,252,0,2,250,0,109,11,3,127,73.9766
Csongrád-Csanád,Felgyő,867,0,0,867,690,0,690,0,690,0,3,687,4,320,54,9,300,79.5848
Csongrád-Csanád,Ferencszállás,511,0,0,511,409,0,409,0,409,0,2,407,5,262,26,5,109,80.0391
Csongrád-Csanád,Forráskút,1601,0,0,1601,1294,0,1294,0,1294,0,4,1290,11,634,100,4,541,80.8245
Csongrád-Csanád,Fábiánsebestyén,1509,0,0,1509,1231,0,1231,0,1231,0,4,1227,6,696,72,19,434,81.5772
Csongrád-Csanád,Földeák,2414,0,0,2414,1873,0,1873,0,1873,0,11,1862,18,1051,109,18,666,77.5891
Csongrád-Csanád,Hódmezővásárhely,32659,1933,652,35244,26668,2450,29118,4,29114,0,130,28984,184,18238,1689,195,8642,82.6183
Csongrád-Csanád,Királyhegyes,458,0,0,458,366,0,366,0,366,0,1,365,3,156,26,5,173,79.9127
Csongrád-Csanád,Kistelek,5686,0,0,5686,4412,0,4412,1,4412,0,10,4402,19,2487,285,43,1566,77.5941
Csongrád-Csanád,Kiszombor,3018,0,0,3018,2295,0,2295,0,2294,0,6,2288,12,1267,163,20,825,76.0437
Csongrád-Csanád,Klárafalva,401,0,0,401,298,0,298,0,298,0,3,295,3,147,21,7,117,74.3142
Csongrád-Csanád,Kövegy,262,0,0,262,203,0,203,0,203,0,1,202,1,75,17,3,106,77.4809
Csongrád-Csanád,Kübekháza,1144,0,0,1144,855,0,855,0,853,0,9,844,7,473,69,15,274,74.7378
Csongrád-Csanád,Magyarcsanád,985,0,0,985,698,0,698,0,698,0,6,692,11,247,52,1,375,70.8629
Csongrád-Csanád,Makó,17440,0,0,17440,13810,0,13810,0,13836,0,231,13605,87,7793,957,148,4497,79.1858
Csongrád-Csanád,Maroslele,1651,0,0,1651,1300,0,1300,0,1300,0,4,1296,10,633,90,21,542,78.7402
Csongrád-Csanád,Mindszent,5119,0,0,5119,3851,0,3851,1,3850,0,16,3834,23,1863,365,46,1535,75.2295
Csongrád-Csanád,Mártély,1016,0,0,1016,864,0,864,0,864,0,1,863,6,453,75,4,325,85.0394
Csongrád-Csanád,Mórahalom,5195,0,0,5195,4174,0,4174,0,4175,0,34,4141,33,2018,511,37,1540,80.3465
Csongrád-Csanád,Nagylak,318,0,0,318,234,0,234,0,234,0,0,234,1,89,17,3,115,73.5849
Csongrád-Csanád,Nagymágocs,2103,0,0,2103,1571,0,1571,0,1566,0,11,1555,18,825,129,25,558,74.7028
Csongrád-Csanád,Nagytőke,305,0,0,305,234,0,234,0,234,0,0,234,5,77,40,1,111,76.7213
Csongrád-Csanád,Nagyér,355,0,0,355,224,0,224,0,224,0,0,224,1,103,29,2,89,63.0986
Csongrád-Csanád,Pitvaros,996,0,0,996,767,0,767,0,767,0,6,761,4,386,53,11,303,77.008
Csongrád-Csanád,Pusztamérges,805,0,0,805,587,0,587,0,587,0,7,580,1,237,61,7,274,72.9193
Csongrád-Csanád,Pusztaszer,1108,0,0,1108,840,0,840,0,840,0,2,838,13,413,49,3,360,75.8123
Csongrád-Csanád,Ruzsa,1890,0,0,1890,1421,0,1421,0,1420,0,15,1405,12,569,182,10,632,75.1852
Csongrád-Csanád,Röszke,2831,0,0,2831,2160,0,2160,0,2158,0,9,2149,18,1026,208,24,871,76.2981
Csongrád-Csanád,Szatymaz,4072,0,0,4072,3143,0,3143,0,3140,0,8,3132,34,1706,291,40,1060,77.1857
Csongrád-Csanád,Szeged,117448,4769,2759,124976,93483,7209,100692,9,100647,0,316,100331,1114,66594,5268,1330,25979,80.5691
Csongrád-Csanád,Szegvár,3309,0,0,3309,2698,0,2698,0,2699,0,13,2686,16,1293,206,61,1107,81.5352
Csongrád-Csanád,Szentes,19517,2073,664,22254,15668,2622,18290,2,18283,0,70,18213,181,10990,1063,278,5693,82.1875
Csongrád-Csanád,Székkutas,1610,0,0,1610,1329,0,1329,0,1328,0,6,1322,9,714,112,9,477,82.5466
Csongrád-Csanád,Sándorfalva,6569,0,0,6569,5199,0,5199,0,5196,0,17,5179,37,3131,374,103,1534,79.1445
Csongrád-Csanád,Tiszasziget,1465,0,0,1465,1176,0,1176,0,1176,0,7,1169,12,628,97,12,419,80.273
Csongrád-Csanád,Tömörkény,1289,0,0,1289,944,0,944,0,943,0,16,927,8,397,68,15,439,73.2351
Csongrád-Csanád,Zsombó,2784,0,0,2784,2316,0,2316,0,2316,0,7,2309,22,1311,204,18,754,83.1897
Csongrád-Csanád,Zákányszék,2126,0,0,2126,1666,0,1666,0,1666,0,5,1661,21,637,197,8,798,78.3631
Csongrád-Csanád,Árpádhalom,337,0,0,337,269,0,269,0,269,0,1,268,2,137,11,8,110,79.822
Csongrád-Csanád,Ásotthalom,3078,0,0,3078,2224,0,2224,0,2226,0,21,2205,7,817,628,13,740,72.2547
Csongrád-Csanád,Óföldeák,380,0,0,380,280,0,280,0,280,0,0,280,3,122,17,11,127,73.6842
Csongrád-Csanád,Ópusztaszer,1475,0,0,1475,1080,0,1080,0,1080,0,6,1074,3,558,102,13,398,73.2203
Csongrád-Csanád,Öttömös,523,0,0,523,399,0,399,0,399,0,0,399,4,195,38,3,159,76.2906
Csongrád-Csanád,Újszentiván,1574,0,0,1574,1291,0,1291,0,1289,0,8,1281,10,780,85,10,396,82.0203
Csongrád-Csanád,Üllés,2499,0,0,2499,1900,0,1900,0,1900,0,6,1894,14,982,157,14,727,76.0304
Fejér,Aba,3529,0,0,3529,2688,0,2688,0,2690,0,25,2665,16,1195,163,20,1270,76.1689
Fejér,Adony,3303,0,0,3303,2596,0,2596,1,2596,0,13,2583,20,1418,182,32,915,78.5952
Fejér,Alap,1377,0,0,1377,1023,0,1023,0,1023,0,6,1017,4,384,51,12,564,74.2919
Fejér,Alcsútdoboz,1127,0,0,1127,936,0,936,0,937,0,10,927,2,344,43,6,531,83.0524
Fejér,Alsószentiván,451,0,0,451,346,0,346,0,346,0,2,344,5,146,29,4,160,76.7184
Fejér,Bakonycsernye,2387,0,0,2387,1924,0,1924,0,1925,0,13,1912,14,906,142,17,810,80.6033
Fejér,Bakonykúti,120,0,0,120,98,0,98,0,98,0,0,98,0,64,8,1,25,81.6667
Fejér,Balinka,706,0,0,706,547,0,547,0,547,0,1,546,4,230,55,4,235,77.4788
Fejér,Baracs,2838,0,0,2838,2207,0,2207,0,2208,0,16,2192,16,1281,124,51,719,77.766
Fejér,Baracska,2236,0,0,2236,1801,0,1801,0,1801,0,8,1793,24,945,101,13,709,80.5456
Fejér,Beloiannisz,857,0,0,857,672,0,672,0,672,0,6,666,5,344,34,3,264,78.4131
Fejér,Besnyő,1471,0,0,1471,1159,0,1159,0,1158,0,4,1154,10,609,70,13,451,78.7899
Fejér,Bicske,8777,1837,807,11421,7027,2527,9554,1,9555,0,43,9512,124,5386,453,106,3395,83.6529
Fejér,Bodajk,3066,0,0,3066,2555,0,2555,0,2555,0,9,2546,22,1331,225,26,932,83.3333
Fejér,Bodmér,203,0,0,203,170,0,170,0,170,0,0,170,1,98,7,4,60,83.7438
Fejér,Cece,1981,0,0,1981,1453,0,1453,0,1453,0,9,1444,6,492,84,5,853,73.3468
Fejér,Csabdi,1020,0,0,1020,870,0,870,0,870,0,6,864,11,392,67,5,389,85.2941
Fejér,Csákberény,907,0,0,907,790,0,790,0,790,0,5,785,6,314,77,6,381,87.1003
Fejér,Csákvár,4158,0,0,4158,3355,0,3355,1,3355,0,11,3344,39,1577,234,19,1471,80.6878
Fejér,Csókakő,1252,0,0,1252,1042,0,1042,0,1041,0,7,1034,15,479,91,5,440,83.2268
Fejér,Csór,1510,0,0,1510,1255,0,1255,0,1256,0,5,1251,14,608,95,18,513,83.1126
Fejér,Csősz,790,0,0,790,614,0,614,0,614,0,3,611,4,279,54,3,271,77.7215
Fejér,Daruszentmiklós,961,0,0,961,677,0,677,0,677,0,2,675,5,288,48,10,323,70.4475
Fejér,Dunaújváros,32453,1768,593,34814,25514,2262,27776,1,27758,0,98,27660,255,17406,1449,496,8004,79.784
Fejér,Dég,1592,0,0,1592,1133,0,1133,0,1133,0,8,1125,8,438,86,9,584,71.1683
Fejér,Előszállás,1771,0,0,1771,1314,0,1314,0,1314,0,8,1306,9,563,106,17,602,74.1954
Fejér,Enying,5084,0,0,5084,3712,0,3712,0,3713,0,33,3680,31,1629,368,29,1610,73.0134
Fejér,Ercsi,6274,0,0,6274,4739,0,4739,0,4732,0,37,4695,33,2328,301,58,1935,75.5339
Fejér,Etyek,3520,0,0,3520,2987,0,2987,0,2985,0,11,2974,31,1695,159,26,1007,84.858
Fejér,Fehérvárcsurgó,1709,0,0,1709,1440,0,1440,0,1440,0,2,1438,13,697,113,24,586,84.2598
Fejér,Felcsút,1455,0,0,1455,1247,0,1247,0,1247,0,11,1236,13,504,54,15,650,85.7045
Fejér,Füle,713,0,0,713,589,0,589,0,589,0,1,588,11,272,58,6,241,82.6087
Fejér,Gyúró,1033,0,0,1033,885,0,885,0,884,0,2,882,7,425,81,11,358,85.6728
Fejér,Gánt,480,0,0,480,383,0,383,0,382,0,2,380,4,166,26,0,144,79.7917
Fejér,Gárdony,9942,0,0,9942,8421,0,8421,0,8415,0,33,8382,126,4981,501,127,2643,84.7013
Fejér,Hantos,701,0,0,701,525,0,525,0,525,0,3,522,4,244,52,6,216,74.893
Fejér,Igar,696,0,0,696,484,0,484,0,484,0,7,477,2,202,24,4,245,69.5402
Fejér,Iszkaszentgyörgy,1806,0,0,1806,1511,0,1511,0,1511,0,3,1508,14,893,126,16,457,83.6656
Fejér,Isztimér,725,0,0,725,615,0,615,0,614,0,4,610,6,299,58,3,221,84.8276
Fejér,Iváncsa,2172,0,0,2172,1708,0,1708,0,1708,0,5,1703,9,903,107,11,672,78.6372
Fejér,Jenő,1040,0,0,1040,777,0,777,0,778,0,8,770,6,348,54,1,361,74.7115
Fejér,Kajászó,980,0,0,980,810,0,810,0,810,0,3,807,10,408,56,6,327,82.6531
Fejér,Kincsesbánya,1147,0,0,1147,942,0,942,0,942,0,2,940,9,476,59,11,385,82.1273
Fejér,Kisapostag,1204,0,0,1204,1010,0,1010,0,1010,0,3,1007,10,576,78,14,329,83.887
Fejér,Kisláng,1853,0,0,1853,1312,0,1312,0,1312,0,13,1299,6,459,96,5,715,70.8041
Fejér,Kulcs,2934,0,0,2934,2359,0,2359,0,2359,0,9,2350,21,1402,141,23,762,80.4022
Fejér,Káloz,1840,0,0,1840,1396,0,1396,0,1397,0,23,1374,7,524,114,6,722,75.8696
Fejér,Kápolnásnyék,3192,0,0,3192,2721,0,2721,0,2719,0,14,2705,35,1515,165,42,948,85.2444
Fejér,Kőszárhegy,1300,0,0,1300,1067,0,1067,0,1068,0,9,1059,18,593,94,10,344,82.0769
Fejér,Lajoskomárom,1633,0,0,1633,1267,0,1267,0,1267,0,7,1260,15,591,116,8,530,77.5873
Fejér,Lepsény,2414,0,0,2414,1817,0,1817,0,1815,0,7,1808,18,795,159,26,808,75.2693
Fejér,Lovasberény,2201,0,0,2201,1797,0,1797,0,1797,0,6,1791,19,863,111,9,788,81.6447
Fejér,Magyaralmás,1270,0,0,1270,1098,0,1098,0,1099,0,10,1089,11,510,96,7,463,86.4567
Fejér,Martonvásár,4340,0,0,4340,3648,0,3648,0,3648,0,11,3637,44,2054,222,51,1266,84.0553
Fejér,Mezőfalva,3579,0,0,3579,2632,0,2632,1,2631,0,8,2623,22,1373,199,33,963,73.5401
Fejér,Mezőkomárom,708,0,0,708,519,0,519,0,519,0,7,512,6,196,39,9,262,73.3051
Fejér,Mezőszentgyörgy,969,0,0,969,678,0,678,0,678,0,4,674,6,306,41,9,309,69.969
Fejér,Mezőszilas,1597,0,0,1597,1088,0,1088,0,1087,0,10,1077,9,392,70,8,598,68.1277
Fejér,Moha,460,0,0,460,392,0,392,0,392,0,3,389,3,194,39,1,152,85.2174
Fejér,Mány,1896,0,0,1896,1512,0,1512,1,1512,0,11,1501,6,602,88,10,632,79.7468
Fejér,Mátyásdomb,577,0,0,577,418,0,418,0,418,0,1,417,1,179,37,1,199,72.4437
Fejér,Mór,10341,0,0,10341,8738,0,8738,2,8731,0,46,8685,67,4452,658,79,3338,84.4986
Fejér,Nadap,587,0,0,587,518,0,518,0,518,0,4,514,4,304,32,8,165,88.2453
Fejér,Nagykarácsony,1050,0,0,1050,792,0,792,0,792,0,4,788,1,366,69,4,348,75.4286
Fejér,Nagylók,791,0,0,791,596,0,596,0,596,0,1,595,1,284,37,2,271,75.3477
Fejér,Nagyveleg,520,0,0,520,435,0,435,0,435,0,1,434,1,165,42,4,222,83.6538
Fejér,Nagyvenyim,3276,0,0,3276,2764,0,2764,0,2764,0,7,2757,17,1697,137,36,868,84.3712
Fejér,Nádasdladány,1387,0,0,1387,1055,0,1055,2,1054,0,2,1052,10,536,87,9,410,76.0634
Fejér,Perkáta,3068,0,0,3068,2167,0,2167,0,2167,0,8,2159,14,1100,160,28,856,70.6323
Fejér,Polgárdi,5123,0,0,5123,3921,0,3921,0,3918,0,19,3899,40,1831,272,26,1730,76.5372
Fejér,Pusztaszabolcs,4665,0,0,4665,3643,0,3643,2,3640,0,19,3621,29,1815,250,33,1493,78.0922
Fejér,Pusztavám,1918,0,0,1918,1599,0,1599,0,1599,0,10,1589,15,733,103,17,572,83.3681
Fejér,Pákozd,2959,0,0,2959,2560,0,2560,0,2559,0,7,2552,14,1393,173,13,958,86.5157
Fejér,Pátka,1468,0,0,1468,1240,0,1240,0,1221,0,6,1215,11,579,57,14,550,84.4687
Fejér,Pázmánd,1815,0,0,1815,1546,0,1546,0,1547,0,12,1535,10,856,110,11,548,85.1791
Fejér,Rácalmás,3894,0,0,3894,3233,0,3233,0,3233,0,14,3219,15,2012,173,49,954,83.0252
Fejér,Ráckeresztúr,2857,0,0,2857,2276,0,2276,0,2276,0,13,2263,12,1213,149,11,877,79.664
Fejér,Seregélyes,3493,0,0,3493,2698,0,2698,0,2697,0,18,2679,20,1251,188,24,1196,77.2402
Fejér,Soponya,1421,0,0,1421,1101,0,1101,0,1101,0,6,1095,13,432,87,7,556,77.4806
Fejér,Sukoró,1587,0,0,1587,1421,0,1421,0,1421,0,4,1417,15,819,75,7,501,89.54
Fejér,Szabadbattyán,3816,0,0,3816,3024,0,3024,0,3024,0,14,3010,33,1447,197,42,1287,79.2453
Fejér,Szabadegyháza,1620,0,0,1620,1237,0,1237,0,1238,0,9,1229,6,664,70,8,481,76.358
Fejér,Szabadhídvég,591,0,0,591,408,0,408,0,408,0,3,405,0,148,34,2,221,69.0355
Fejér,Szár,1349,0,0,1349,1166,0,1166,0,1166,0,6,1160,11,542,67,9,393,86.4344
Fejér,Székesfehérvár,71476,3332,1611,76419,59934,4710,64644,9,64611,0,262,64349,728,37918,3465,953,21186,84.5915
Fejér,Sárbogárd,9205,1651,340,11196,7287,1923,9210,2,9211,0,36,9175,55,4460,541,91,4020,82.2615
Fejér,Sáregres,535,0,0,535,431,0,431,0,431,0,2,429,2,162,19,5,241,80.5607
Fejér,Sárkeresztes,1243,0,0,1243,1051,0,1051,0,1051,0,2,1049,7,550,76,20,396,84.5535
Fejér,Sárkeresztúr,1772,0,0,1772,1028,0,1028,0,1024,0,15,1009,7,279,36,6,613,58.0135
Fejér,Sárkeszi,471,0,0,471,380,0,380,0,380,0,2,378,3,180,28,6,161,80.6794
Fejér,Sárosd,2501,0,0,2501,1843,0,1843,0,1818,0,13,1805,14,840,104,10,830,73.6905
Fejér,Sárszentmihály,2447,0,0,2447,2008,0,2008,0,2007,0,6,2001,20,1064,156,13,747,82.0597
Fejér,Sárszentágota,1058,0,0,1058,872,0,872,0,870,0,4,866,12,308,62,2,482,82.4197
Fejér,Söréd,433,0,0,433,370,0,370,0,370,0,4,366,3,170,30,1,162,85.4503
Fejér,Tabajd,740,0,0,740,617,0,617,0,616,0,0,616,4,252,32,4,324,83.3784
Fejér,Tordas,1623,0,0,1623,1407,0,1407,0,1407,0,6,1401,20,825,90,9,456,86.6913
Fejér,Tác,1372,0,0,1372,1133,0,1133,0,1131,0,6,1125,11,538,82,13,481,82.5802
Fejér,Vajta,591,0,0,591,434,0,434,0,433,0,4,429,3,191,44,3,187,73.4349
Fejér,Velence,5699,0,0,5699,4906,0,4906,0,4906,0,18,4888,57,2901,271,63,1594,86.0853
Fejér,Vereb,644,0,0,644,517,0,517,0,521,0,21,500,0,231,31,3,233,80.2795
Fejér,Vál,2091,0,0,2091,1726,0,1726,0,1723,0,8,1715,7,825,91,16,775,82.5442
Fejér,Vértesacsa,1420,0,0,1420,1131,0,1131,0,1131,0,0,1131,12,445,26,3,605,79.6479
Fejér,Vértesboglár,713,0,0,713,635,0,635,0,635,0,6,629,6,271,40,4,256,89.0603
Fejér,Zichyújfalu,696,0,0,696,566,0,566,0,566,0,3,563,3,244,26,3,287,81.3218
Fejér,Zámoly,1815,0,0,1815,1459,0,1459,0,1459,0,6,1453,22,678,143,15,593,80.3857
Fejér,Óbarok,712,0,0,712,539,0,539,0,536,0,4,532,4,284,44,5,195,75.7022
Fejér,Újbarok,398,0,0,398,326,0,326,0,326,0,1,325,8,138,14,1,123,81.9095
Fejér,Úrhida,2140,0,0,2140,1855,0,1855,0,1855,0,9,1846,29,1076,135,24,580,86.6822
Győr-Moson-Sopron,Abda,2540,0,0,2540,2154,0,2154,0,2154,0,7,2147,19,1170,119,25,812,84.8031
Győr-Moson-Sopron,Acsalag,382,0,0,382,351,0,351,0,351,0,0,351,4,151,17,4,175,91.8848
Győr-Moson-Sopron,Agyagosszergény,759,0,0,759,661,0,661,0,660,0,0,660,1,307,54,3,295,87.0883
