megye,telepules,AL,B,C,EL,FL,IL,JL,OL,KL,L,M,NL,reszvetel_pct,part,szavazat,szavazat_pct
Baranya,Katádfa,98,0,0,98,82,0,82,0,82,0,1,81,83.6735,FIDESZ_KDNP,48,59.2593
Baranya,Katádfa,98,0,0,98,82,0,82,0,82,0,1,81,83.6735,MKKP,2,2.4691
Baranya,Katádfa,98,0,0,98,82,0,82,0,82,0,1,81,83.6735,Mi_Hazank,5,6.1728
Baranya,Katádfa,98,0,0,98,82,0,82,0,82,0,1,81,83.6735,TISZA,25,30.8642
Baranya,Kemse,45,0,0,45,41,0,41,0,41,0,0,41,91.1111,DK,0,0.0
Baranya,Kemse,45,0,0,45,41,0,41,0,41,0,0,41,91.1111,FIDESZ_KDNP,24,58.5366
Baranya,Kemse,45,0,0,45,41,0,41,0,41,0,0,41,91.1111,MKKP,0,0.0
Baranya,Kemse,45,0,0,45,41,0,41,0,41,0,0,41,91.1111,Mi_Hazank,1,2.439
Baranya,Kemse,45,0,0,45,41,0,41,0,41,0,0,41,91.1111,TISZA,16,39.0244
Baranya,Keszü,1100,0,0,1100,943,0,943,0,943,0,0,943,85.7273,DK,15,1.5907
Baranya,Keszü,1100,0,0,1100,943,0,943,0,943,0,0,943,85.7273,FIDESZ_KDNP,272,28.8441
Baranya,Keszü,1100,0,0,1100,943,0,943,0,943,0,0,943,85.7273,MKKP,3,0.3181
Baranya,Keszü,1100,0,0,1100,943,0,943,0,943,0,0,943,85.7273,Mi_Hazank,55,5.8324
Baranya,Keszü,1100,0,0,1100,943,0,943,0,943,0,0,943,85.7273,TISZA,577,61.1877
Baranya,Királyegyháza,691,0,0,691,487,0,487,0,487,0,2,485,70.4776,DK,5,1.0309
Baranya,Királyegyháza,691,0,0,691,487,0,487,0,487,0,2,485,70.4776,FIDESZ_KDNP,213,43.9175
Baranya,Királyegyháza,691,0,0,691,487,0,487,0,487,0,2,485,70.4776,MKKP,2,0.4124
Baranya,Királyegyháza,691,0,0,691,487,0,487,0,487,0,2,485,70.4776,Mi_Hazank,28,5.7732
Baranya,Királyegyháza,691,0,0,691,487,0,487,0,487,0,2,485,70.4776,TISZA,229,47.2165
Baranya,Kisasszonyfa,147,0,0,147,113,0,113,0,113,0,8,105,76.8707,DK,0,0.0
Baranya,Kisasszonyfa,147,0,0,147,113,0,113,0,113,0,8,105,76.8707,FIDESZ_KDNP,49,46.6667
Baranya,Kisasszonyfa,147,0,0,147,113,0,113,0,113,0,8,105,76.8707,MKKP,0,0.0
Baranya,Kisasszonyfa,147,0,0,147,113,0,113,0,113,0,8,105,76.8707,Mi_Hazank,4,3.8095
Baranya,Kisasszonyfa,147,0,0,147,113,0,113,0,113,0,8,105,76.8707,TISZA,42,40.0
Baranya,Kisbeszterce,59,0,0,59,46,0,46,0,46,0,0,46,77.9661,DK,0,0.0
Baranya,Kisbeszterce,59,0,0,59,46,0,46,0,46,0,0,46,77.9661,FIDESZ_KDNP,21,45.6522
Baranya,Kisbeszterce,59,0,0,59,46,0,46,0,46,0,0,46,77.9661,MKKP,0,0.0
Baranya,Kisbeszterce,59,0,0,59,46,0,46,0,46,0,0,46,77.9661,Mi_Hazank,2,4.3478
Baranya,Kisbeszterce,59,0,0,59,46,0,46,0,46,0,0,46,77.9661,TISZA,23,50.0
Baranya,Kisbudmér,62,0,0,62,46,0,46,0,46,0,0,46,74.1935,DK,0,0.0
Baranya,Kisbudmér,62,0,0,62,46,0,46,0,46,0,0,46,74.1935,FIDESZ_KDNP,19,41.3043
Baranya,Kisbudmér,62,0,0,62,46,0,46,0,46,0,0,46,74.1935,MKKP,0,0.0
Baranya,Kisbudmér,62,0,0,62,46,0,46,0,46,0,0,46,74.1935,Mi_Hazank,1,2.1739
Baranya,Kisbudmér,62,0,0,62,46,0,46,0,46,0,0,46,74.1935,TISZA,22,47.8261
Baranya,Kisdobsza,185,0,0,185,133,0,133,0,130,0,1,129,71.8919,DK,0,0.0
Baranya,Kisdobsza,185,0,0,185,133,0,133,0,130,0,1,129,71.8919,FIDESZ_KDNP,75,58.1395
Baranya,Kisdobsza,185,0,0,185,133,0,133,0,130,0,1,129,71.8919,MKKP,1,0.7752
Baranya,Kisdobsza,185,0,0,185,133,0,133,0,130,0,1,129,71.8919,Mi_Hazank,4,3.1008
Baranya,Kisdobsza,185,0,0,185,133,0,133,0,130,0,1,129,71.8919,TISZA,49,37.9845
Baranya,Kisdér,106,0,0,106,79,0,79,0,79,0,1,78,74.5283,DK,0,0.0
Baranya,Kisdér,106,0,0,106,79,0,79,0,79,0,1,78,74.5283,FIDESZ_KDNP,35,44.8718
Baranya,Kisdér,106,0,0,106,79,0,79,0,79,0,1,78,74.5283,MKKP,1,1.2821
Baranya,Kisdér,106,0,0,106,79,0,79,0,79,0,1,78,74.5283,Mi_Hazank,6,7.6923
Baranya,Kisdér,106,0,0,106,79,0,79,0,79,0,1,78,74.5283,TISZA,36,46.1538
