country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_end,mean_start,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,period_lab_T_F,period_lab,x_start,x_end,type_scale,sel_var
Serbia,ex-USSR/Balkans,1995,2024,23.187114155991967,47.714768653034305,7823230,6587202,58.1782768178943,51.93122892697481,1,24.527654497042338,0.7216442652845927,6.2470478909194895,0.113591711866332,black,+25%,0.72,+25%,35.45094140451314,52 → 58,3.95 → 4.06,6,+6% (52 → 58),"ex-USSR/Balkans
 +6% (52 → 58)",TRUE,(1995-2024),23.187114155991967,47.714768653034305,linear,% of DE
Slovenia,CEE,1991,2024,56.91315623391829,81.24526249025261,1999136,2126324,73.91950945895056,40.841922603710564,1,24.33210625633432,0.35594598052697546,33.07758685523999,0.5932677225291906,black,+24%,0.36,+24%,69.07920936208545,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,56.91315623391829,81.24526249025261,linear,% of DE
Georgia,ex-USSR/Balkans,1991,2024,22.540373205194456,45.61610209789297,5379465,3673850,58.1782768178943,51.93122892697481,1,23.075728892698514,0.7049527044347575,6.2470478909194895,0.113591711866332,black,+23%,0.7,+23%,34.078237651543716,52 → 58,3.95 → 4.06,6,+6% (52 → 58),"ex-USSR/Balkans
 +6% (52 → 58)",FALSE,,22.540373205194456,45.61610209789297,linear,% of DE
Czechia,CEE,1991,2024,55.69309085701247,77.85264909320802,10304363,10882164,73.91950945895056,40.841922603710564,1,22.159558236195544,0.3349618286983139,33.07758685523999,0.5932677225291906,black,+22%,0.33,+22%,66.77286997511024,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,55.69309085701247,77.85264909320802,linear,% of DE
Bulgaria,CEE,1991,2024,38.816176749569685,59.08468487285427,8695748,6444366,73.91950945895056,40.841922603710564,1,20.268508123284583,0.4201346653476715,33.07758685523999,0.5932677225291906,black,+20%,0.42,+20%,48.95043081121197,41 → 74,3.71 → 4.3,33,+33% (41 → 74),"CEE
 +33% (41 → 74)",FALSE,,38.816176749569685,59.08468487285427,linear,% of DE
"Dominican
Republic",Latin America,1991,2024,23.92468777103441,43.60281366156269,7299794,11427557,37.352164008841896,39.312171228206545,1,19.678125890528282,0.6002107948634995,-1.9600072193646483,-0.05114332283367118,black,+20%,0.6,+20%,33.76375071629855,39 → 37,3.67 → 3.62,-2,-2% (39 → 37),"Latin America
 -2% (39 → 37)",FALSE,,23.92468777103441,43.60281366156269,linear,% of DE
Malaysia,Asia,1991,2024,35.9695645226882,55.579775784128216,18342429,35557673,38.770923211202444,7.804702396537368,1,19.610211261440014,0.4351462392421862,30.966220814665075,1.602944140521655,black,+20%,0.44,+20%,45.77467015340821,8 → 39,2.05 → 3.66,31,+31% (8 → 39),"Asia
 +31% (8 → 39)",FALSE,,35.9695645226882,55.579775784128216,linear,% of DE
Chile,Latin America,1991,2024,34.98375196320425,52.39514423230726,13662434,19764771,37.352164008841896,39.312171228206545,1,17.41139226910301,0.40393019563198795,-1.9600072193646483,-0.05114332283367118,black,+17%,0.4,+17%,43.68944809775576,39 → 37,3.67 → 3.62,-2,-2% (39 → 37),"Latin America
 -2% (39 → 37)",FALSE,,34.98375196320425,52.39514423230726,linear,% of DE
Costa Rica,Latin America,1991,2024,33.96684876794405,51.33155763091514,3202139,5129910,37.352164008841896,39.312171228206545,1,17.364708862971092,0.41292070881949067,-1.9600072193646483,-0.05114332283367118,black,+17%,0.41,+17%,42.64920319942959,39 → 37,3.67 → 3.62,-2,-2% (39 → 37),"Latin America
 -2% (39 → 37)",FALSE,,33.96684876794405,51.33155763091514,linear,% of DE
Belarus,ex-USSR/Balkans,1991,2024,28.756610768004972,45.90589470187805,10193837,9133712,58.1782768178943,51.93122892697481,1,17.149283933873075,0.46772585313028814,6.2470478909194895,0.113591711866332,black,+17%,0.47,+17%,37.33125273494151,52 → 58,3.95 → 4.06,6,+6% (52 → 58),"ex-USSR/Balkans
 +6% (52 → 58)",FALSE,,28.756610768004972,45.90589470187805,linear,% of DE
Egypt,Africa,1991,2024,33.512287427530445,50.3674461432986,60028948,116538258,43.15922319580465,35.67654727008542,1,16.855158715768155,0.40743289607056915,7.482675925719228,0.1904026082911436,black,+17%,0.41,+17%,41.93986678541452,36 → 43,3.57 → 3.76,7,+7% (36 → 43),"Africa
 +7% (36 → 43)",FALSE,,33.512287427530445,50.3674461432986,linear,% of DE
Uruguay,Latin America,1991,2024,39.551664268159676,53.99912181861712,3122314,3386588,37.352164008841896,39.312171228206545,1,14.447457550457443,0.3113600103803398,-1.9600072193646483,-0.05114332283367118,black,+14%,0.31,+14%,46.7753930433884,39 → 37,3.67 → 3.62,-2,-2% (39 → 37),"Latin America
 -2% (39 → 37)",FALSE,,39.551664268159676,53.99912181861712,linear,% of DE
