year,ksh_kod,megye_kod,megye,telepules,telepules_tipus,ferfi,no,osszesen
2026,19451,NOG,Nógrád,Kutasó,község,41,46,87
2026,30395,NOG,Nógrád,Legénd,község,233,257,490
2026,04871,NOG,Nógrád,Litke,község,397,387,784
2026,20190,NOG,Nógrád,Lucfalva,község,296,304,600
2026,02778,NOG,Nógrád,Ludányhalászi,község,764,724,1488
2026,26967,NOG,Nógrád,Magyargéc,község,404,405,809
2026,32407,NOG,Nógrád,Magyarnándor,község,547,579,1126
2026,14641,NOG,Nógrád,Márkháza,község,113,132,245
2026,20075,NOG,Nógrád,Mátramindszent,község,358,360,718
2026,19372,NOG,Nógrád,Mátranovák,község,758,839,1597
2026,24332,NOG,Nógrád,Mátraszele,község,425,475,900
2026,04330,NOG,Nógrád,Mátraszőlős,község,710,766,1476
2026,33525,NOG,Nógrád,Mátraterenye,község,847,872,1719
2026,30100,NOG,Nógrád,Mátraverebély,község,887,866,1753
2026,13222,NOG,Nógrád,Mihálygerge,község,257,280,537
2026,27915,NOG,Nógrád,Mohora,község,466,481,947
2026,16391,NOG,Nógrád,Nagybárkány,község,317,304,621
2026,34281,NOG,Nógrád,Nagykeresztúr,község,121,115,236
2026,21102,NOG,Nógrád,Nagylóc,község,712,725,1437
2026,23986,NOG,Nógrád,Nagyoroszi,község,980,944,1924
2026,27580,NOG,Nógrád,Nemti,község,350,370,720
2026,09797,NOG,Nógrád,Nézsa,község,616,639,1255
2026,04358,NOG,Nógrád,Nógrád,község,875,868,1743
2026,32300,NOG,Nógrád,Nógrádkövesd,község,313,299,612
2026,29832,NOG,Nógrád,Nógrádmarcal,község,237,212,449
2026,12131,NOG,Nógrád,Nógrádmegyer,község,797,832,1629
2026,08387,NOG,Nógrád,Nógrádsáp,község,482,463,945
2026,19497,NOG,Nógrád,Nógrádsipek,község,320,333,653
2026,27340,NOG,Nógrád,Nógrádszakál,község,310,297,607
2026,29425,NOG,Nógrád,Nőtincs,község,613,625,1238
2026,03249,NOG,Nógrád,Őrhalom,község,580,566,1146
2026,19318,NOG,Nógrád,Ősagárd,község,148,173,321
2026,05883,NOG,Nógrád,Palotás,község,790,865,1655
2026,07199,NOG,Nógrád,Patak,község,442,476,918
2026,33880,NOG,Nógrád,Patvarc,község,374,381,755
2026,11590,NOG,Nógrád,Piliny,község,310,275,585
2026,17862,NOG,Nógrád,Pusztaberki,község,101,89,190
2026,34360,NOG,Nógrád,Rákóczibánya,község,312,320,632
2026,28884,NOG,Nógrád,Rimóc,község,776,848,1624
2026,12195,NOG,Nógrád,Romhány,község,1047,1131,2178
2026,12520,NOG,Nógrád,Ságújfalu,község,472,495,967
2026,24572,NOG,Nógrád,Sámsonháza,község,123,116,239
2026,01526,NOG,Nógrád,Somoskőújfalu,község,1076,1112,2188
2026,14881,NOG,Nógrád,Sóshartyán,község,450,445,895
2026,19798,NOG,Nógrád,Szalmatercs,község,244,241,485
2026,13754,NOG,Nógrád,Szanda,község,298,282,580
2026,10199,NOG,Nógrád,Szarvasgede,község,204,212,416
2026,15325,NOG,Nógrád,Szátok,község,294,262,556
2026,23047,NOG,Nógrád,Szécsénke,község,102,103,205
2026,33011,NOG,Nógrád,Szécsényfelfalu,község,213,208,421
2026,04507,NOG,Nógrád,Szendehely,község,814,866,1680
2026,09043,NOG,Nógrád,Szente,község,134,155,289
2026,07959,NOG,Nógrád,Szilaspogony,község,160,177,337
2026,21634,NOG,Nógrád,Szirák,község,538,511,1049
2026,28194,NOG,Nógrád,Szuha,község,262,280,542
2026,19044,NOG,Nógrád,Szurdokpüspöki,község,891,980,1871
2026,18786,NOG,Nógrád,Szügy,község,711,715,1426
2026,32896,NOG,Nógrád,Tar,község,902,1013,1915
2026,04844,NOG,Nógrád,Terény,község,157,192,349
2026,24174,NOG,Nógrád,Tereske,község,361,367,728
2026,06381,NOG,Nógrád,Tolmács,község,350,404,754
2026,30915,NOG,Nógrád,Vanyarc,község,576,609,1185
2026,29498,NOG,Nógrád,Varsány,község,779,796,1575
2026,10320,NOG,Nógrád,Vizslás,község,622,631,1253
2026,21661,NOG,Nógrád,Zabar,község,242,247,489
2026,30988,PES,Pest,Érd,megyei jogú város,35695,37429,73124
2026,27872,PES,Pest,Abony,város,7295,7704,14999
2026,31653,PES,Pest,Albertirsa,város,6872,7369,14241
2026,16188,PES,Pest,Aszód,város,2956,3215,6171
2026,08891,PES,Pest,Biatorbágy,város,7767,7800,15567
2026,23463,PES,Pest,Budakalász,város,5994,6362,12356
2026,12052,PES,Pest,Budakeszi,város,7710,8365,16075
2026,23278,PES,Pest,Budaörs,város,13984,15028,29012
2026,11341,PES,Pest,Cegléd,város,17283,18636,35919
2026,09247,PES,Pest,Dabas,város,8574,9112,17686
2026,24013,PES,Pest,Diósd,város,5741,6085,11826
2026,09584,PES,Pest,Dunaharaszti,város,11895,12370,24265
2026,18616,PES,Pest,Dunakeszi,város,20328,22225,42553
2026,20534,PES,Pest,Dunavarsány,város,4490,4786,9276
2026,32610,PES,Pest,Fót,város,10493,10871,21364
2026,23649,PES,Pest,Göd,város,10784,11244,22028
2026,32559,PES,Pest,Gödöllő,város,14676,16313,30989
2026,25627,PES,Pest,Gyál,város,12259,12528,24787
2026,29735,PES,Pest,Gyömrő,város,9849,10712,20561
2026,09690,PES,Pest,Halásztelek,város,6103,6429,12532
2026,07807,PES,Pest,Isaszeg,város,5816,5903,11719
2026,34166,PES,Pest,Kerepes,város,5729,5814,11543
2026,10816,PES,Pest,Kiskunlacháza,város,4712,4960,9672
2026,34157,PES,Pest,Kistarcsa,város,6588,7068,13656
2026,10922,PES,Pest,Maglód,város,6191,6407,12598
2026,10551,PES,Pest,Monor,város,9541,9890,19431
2026,13435,PES,Pest,Nagykáta,város,5978,6311,12289
2026,19716,PES,Pest,Nagykőrös,város,11181,12125,23306
2026,31732,PES,Pest,Nagymaros,város,2570,2606,5176
2026,04075,PES,Pest,Ócsa,város,5074,5224,10298
2026,08545,PES,Pest,Őrbottyán,város,4192,4359,8551
2026,05281,PES,Pest,Örkény,város,2605,2602,5207
2026,04057,PES,Pest,Pécel,város,8588,8945,17533
2026,09821,PES,Pest,Pilis,város,6271,6273,12544
2026,07144,PES,Pest,Piliscsaba,város,4339,4440,8779
2026,14340,PES,Pest,Pilisvörösvár,város,6938,7741,14679
2026,06372,PES,Pest,Pomáz,város,9052,9501,18553
2026,17260,PES,Pest,Ráckeve,város,5335,5728,11063
2026,21713,PES,Pest,Sülysáp,város,4380,4415,8795
2026,17312,PES,Pest,Százhalombatta,város,8487,9412,17899
2026,15440,PES,Pest,Szentendre,város,13640,14917,28557
2026,13277,PES,Pest,Szigethalom,város,9463,9738,19201
2026,28954,PES,Pest,Szigetszentmiklós,város,19839,20829,40668
2026,24916,PES,Pest,Szob,város,1202,1333,2535
2026,14146,PES,Pest,Tápiószele,város,3063,3140,6203
2026,29823,PES,Pest,Tököl,város,5242,5651,10893
2026,06859,PES,Pest,Törökbálint,város,7215,7575,14790
2026,09593,PES,Pest,Tura,város,3812,4085,7897
2026,06293,PES,Pest,Újhartyán,város,1446,1571,3017
2026,12894,PES,Pest,Üllő,város,6493,6754,13247
2026,24934,PES,Pest,Vác,város,15780,17455,33235
2026,26815,PES,Pest,Vecsés,város,10443,11076,21519
2026,18342,PES,Pest,Veresegyház,város,10300,10883,21183
2026,28413,PES,Pest,Visegrád,város,809,905,1714
2026,25034,PES,Pest,Zsámbék,város,2929,3098,6027
2026,23199,PES,Pest,Alsónémedi,nagyközség,2869,2922,5791
2026,09131,PES,Pest,Bag,nagyközség,1971,1956,3927
2026,32027,PES,Pest,Bugyi,nagyközség,2757,2817,5574
2026,22804,PES,Pest,Csömör,nagyközség,5050,5236,10286
2026,29647,PES,Pest,Dömsöd,nagyközség,3086,3039,6125
2026,30696,PES,Pest,Kartal,nagyközség,3015,3129,6144
2026,30809,PES,Pest,Leányfalu,nagyközség,1963,2169,4132
2026,17783,PES,Pest,Mogyoród,nagyközség,4307,4266,8573
2026,09991,PES,Pest,Nagykovácsi,nagyközség,4403,4614,9017
2026,07384,PES,Pest,Solymár,nagyközség,5641,6020,11661
2026,30720,PES,Pest,Taksony,nagyközség,3492,3550,7042
2026,31796,PES,Pest,Tápiószecső,nagyközség,3059,3221,6280
2026,14571,PES,Pest,Tápiószentmárton,nagyközség,2928,2982,5910
2026,04154,PES,Pest,Tárnok,nagyközség,5508,5600,11108
2026,17598,PES,Pest,Valkó,nagyközség,1335,1325,2660
2026,18573,PES,Pest,Acsa,község,666,675,1341
2026,33561,PES,Pest,Apaj,község,590,573,1163
2026,10108,PES,Pest,Áporka,község,670,637,1307
2026,25098,PES,Pest,Bénye,község,615,675,1290
2026,18777,PES,Pest,Bernecebaráti,község,403,406,809
2026,03407,PES,Pest,Budajenő,község,1391,1385,2776
2026,20640,PES,Pest,Ceglédbercel,község,2150,2375,4525
2026,05184,PES,Pest,Csemő,község,2414,2336,4750
2026,18476,PES,Pest,Csévharaszt,község,1091,1106,2197
2026,06822,PES,Pest,Csobánka,község,1882,1877,3759
2026,33118,PES,Pest,Csomád,község,976,935,1911
2026,34333,PES,Pest,Csörög,község,1140,1137,2277
2026,26985,PES,Pest,Csővár,község,307,332,639
2026,31811,PES,Pest,Dánszentmiklós,község,1434,1388,2822
2026,18397,PES,Pest,Dány,község,2287,2426,4713
2026,09973,PES,Pest,Délegyháza,község,3116,3134,6250
2026,04808,PES,Pest,Domony,község,1143,1149,2292
2026,25362,PES,Pest,Dunabogdány,község,1620,1728,3348
2026,24518,PES,Pest,Ecser,község,2047,2151,4198
2026,13480,PES,Pest,Erdőkertes,község,5192,5222,10414
2026,09122,PES,Pest,Farmos,község,1808,1821,3629
2026,06035,PES,Pest,Felsőpakony,község,1982,1964,3946
2026,13295,PES,Pest,Galgagyörk,község,469,491,960
2026,19503,PES,Pest,Galgahévíz,község,1332,1326,2658
2026,27128,PES,Pest,Galgamácsa,község,960,994,1954
2026,09441,PES,Pest,Gomba,község,1600,1650,3250
2026,33552,PES,Pest,Herceghalom,község,1505,1400,2905
2026,09849,PES,Pest,Hernád,község,2175,2233,4408
2026,13949,PES,Pest,Hévízgyörk,község,1692,1801,3493
2026,03300,PES,Pest,Iklad,község,991,1049,2040
2026,32106,PES,Pest,Inárcs,község,2489,2599,5088
2026,28097,PES,Pest,Ipolydamásd,község,234,185,419
2026,04978,PES,Pest,Ipolytölgyes,község,154,147,301
2026,11004,PES,Pest,Jászkarajenő,község,1323,1373,2696
2026,32230,PES,Pest,Kakucs,község,1769,1649,3418
2026,27827,PES,Pest,Káva,község,351,330,681
2026,22345,PES,Pest,Kemence,község,455,482,937
2026,33738,PES,Pest,Kismaros,község,1348,1307,2655
2026,05227,PES,Pest,Kisnémedi,község,369,372,741
2026,29850,PES,Pest,Kisoroszi,község,518,533,1051
2026,32771,PES,Pest,Kocsér,község,931,974,1905
2026,31361,PES,Pest,Kóka,község,2390,2370,4760
2026,27687,PES,Pest,Kosd,község,1292,1297,2589
2026,24679,PES,Pest,Kóspallag,község,391,366,757
2026,32975,PES,Pest,Kőröstetétlen,község,384,412,796
2026,22682,PES,Pest,Letkés,község,536,584,1120
2026,09140,PES,Pest,Lórév,község,155,149,304
2026,10755,PES,Pest,Majosháza,község,918,875,1793
2026,04394,PES,Pest,Makád,község,635,631,1266
2026,04570,PES,Pest,Márianosztra,község,363,398,761
2026,03692,PES,Pest,Mende,község,2149,2196,4345
2026,24466,PES,Pest,Mikebuda,község,359,372,731
2026,34397,PES,Pest,Monorierdő,község,2714,2707,5421
2026,14775,PES,Pest,Nagybörzsöny,község,317,321,638
2026,23409,PES,Pest,Nagytarcsa,község,3266,3411,6677
2026,23038,PES,Pest,Nyáregyháza,község,2018,2012,4030
2026,20066,PES,Pest,Nyársapát,község,1114,1085,2199
2026,22248,PES,Pest,Pánd,község,1012,977,1989
2026,15024,PES,Pest,Páty,község,4258,4444,8702
2026,18689,PES,Pest,Penc,község,778,789,1567
2026,28185,PES,Pest,Perbál,község,1045,1109,2154
2026,04181,PES,Pest,Perőcsény,község,199,187,386
2026,21847,PES,Pest,Péteri,község,1387,1383,2770
2026,29601,PES,Pest,Pilisborosjenő,község,2276,2257,4533
2026,34148,PES,Pest,Pilisjászfalu,község,1176,1151,2327
2026,05290,PES,Pest,Pilisszántó,község,1352,1393,2745
2026,11396,PES,Pest,Pilisszentiván,község,2104,2248,4352
2026,18731,PES,Pest,Pilisszentkereszt,község,1060,1160,2220
2026,08457,PES,Pest,Pilisszentlászló,község,666,707,1373
2026,04905,PES,Pest,Pócsmegyer,község,1544,1486,3030
2026,23083,PES,Pest,Pusztavacs,község,657,643,1300
2026,15583,PES,Pest,Pusztazámor,község,610,619,1229
2026,21388,PES,Pest,Püspökhatvan,község,677,715,1392
2026,04303,PES,Pest,Püspökszilágy,község,384,370,754
2026,02370,PES,Pest,Rád,község,1017,999,2016
2026,34315,PES,Pest,Remeteszőlős,község,565,577,1142
2026,06840,PES,Pest,Sóskút,község,1922,1917,3839
2026,21458,PES,Pest,Szada,község,3280,3495,6775
2026,07542,PES,Pest,Szentlőrinckáta,község,967,1030,1997
2026,28653,PES,Pest,Szentmártonkáta,község,2665,2569,5234
2026,26259,PES,Pest,Szigetbecse,község,737,745,1482
2026,07870,PES,Pest,Szigetcsép,község,1476,1480,2956
2026,26213,PES,Pest,Szigetmonostor,község,1581,1542,3123
2026,15185,PES,Pest,Szigetszentmárton,község,1347,1391,2738
2026,22114,PES,Pest,Szigetújfalu,község,1163,1191,2354
2026,06947,PES,Pest,Szokolya,község,991,975,1966
2026,12690,PES,Pest,Sződ,község,1605,1726,3331
2026,28866,PES,Pest,Sződliget,község,2488,2529,5017
2026,08332,PES,Pest,Táborfalva,község,1732,1769,3501
2026,31963,PES,Pest,Tahitótfalu,község,3172,3252,6424
2026,15015,PES,Pest,Tápióbicske,község,1940,1889,3829
2026,17303,PES,Pest,Tápiógyörgye,község,1906,1972,3878
2026,09405,PES,Pest,Tápióság,község,1393,1491,2884
2026,02769,PES,Pest,Tápiószőlős,község,1519,1579,3098
2026,27386,PES,Pest,Tatárszentgyörgy,község,1028,1033,2061
2026,08280,PES,Pest,Telki,község,2268,2306,4574
2026,19248,PES,Pest,Tésa,község,62,41,103
2026,07108,PES,Pest,Tinnye,község,1022,1031,2053
2026,21467,PES,Pest,Tóalmás,község,2168,2116,4284
2026,24527,PES,Pest,Tök,község,752,757,1509
2026,22008,PES,Pest,Törtel,község,2148,2253,4401
2026,19682,PES,Pest,Újlengyel,község,916,959,1875
2026,17808,PES,Pest,Újszilvás,község,1396,1390,2786
2026,28644,PES,Pest,Úri,község,1332,1364,2696
2026,11934,PES,Pest,Üröm,község,4282,4472,8754
2026,05917,PES,Pest,Vácduka,község,987,985,1972
2026,30331,PES,Pest,Vácegres,község,485,496,981
2026,19886,PES,Pest,Váchartyán,község,944,979,1923
2026,05698,PES,Pest,Váckisújfalu,község,240,247,487
2026,17668,PES,Pest,Vácrátót,község,1375,1444,2819
2026,09104,PES,Pest,Vácszentlászló,község,1150,1147,2297
2026,10737,PES,Pest,Vámosmikola,község,739,765,1504
2026,22585,PES,Pest,Vasad,község,1035,1011,2046
2026,33729,PES,Pest,Verőce,község,2039,2062,4101
2026,22488,PES,Pest,Verseg,község,658,655,1313
2026,14960,PES,Pest,Zebegény,község,646,687,1333
2026,22035,PES,Pest,Zsámbok,község,1305,1300,2605
2026,20473,SOM,Somogy,Kaposvár,megyeszékhely,27219,31000,58219
2026,33853,SOM,Somogy,Balatonboglár,város,2626,2934,5560
2026,07117,SOM,Somogy,Balatonföldvár,város,1120,1196,2316
2026,33862,SOM,Somogy,Balatonlelle,város,2388,2537,4925
2026,32799,SOM,Somogy,Barcs,város,4838,5305,10143
2026,21315,SOM,Somogy,Csurgó,város,2262,2406,4668
2026,14632,SOM,Somogy,Fonyód,város,2508,2685,5193
2026,11192,SOM,Somogy,Igal,város,805,846,1651
2026,26453,SOM,Somogy,Kadarkút,város,1188,1196,2384
2026,26675,SOM,Somogy,Lengyeltóti,város,1514,1545,3059
2026,18500,SOM,Somogy,Marcali,város,5203,5908,11111
2026,17941,SOM,Somogy,Nagyatád,város,4411,5080,9491
2026,21652,SOM,Somogy,Nagybajom,város,1572,1591,3163
2026,17631,SOM,Somogy,Siófok,város,11444,12962,24406
2026,08590,SOM,Somogy,Tab,város,1999,2070,4069
2026,06008,SOM,Somogy,Zamárdi,város,1345,1342,2687
2026,24907,SOM,Somogy,Balatonszárszó,nagyközség,1078,1149,2227
2026,30119,SOM,Somogy,Berzence,nagyközség,1103,1242,2345
2026,06080,SOM,Somogy,Ádánd,község,1098,1127,2225
2026,34184,SOM,Somogy,Alsóbogát,község,132,122,254
2026,28714,SOM,Somogy,Andocs,község,500,514,1014
2026,30474,SOM,Somogy,Babócsa,község,722,766,1488
2026,28316,SOM,Somogy,Bábonymegyer,község,425,436,861
2026,14395,SOM,Somogy,Bakháza,község,95,70,165
2026,27377,SOM,Somogy,Balatonberény,község,650,670,1320
2026,19460,SOM,Somogy,Balatonendréd,község,632,724,1356
2026,20729,SOM,Somogy,Balatonfenyves,község,1118,1207,2325
2026,07375,SOM,Somogy,Balatonkeresztúr,község,919,960,1879
2026,14562,SOM,Somogy,Balatonmáriafürdő,község,445,467,912
2026,11916,SOM,Somogy,Balatonőszöd,község,299,313,612
2026,16601,SOM,Somogy,Balatonszabadi,község,1441,1562,3003
2026,22822,SOM,Somogy,Balatonszemes,község,845,929,1774
2026,21324,SOM,Somogy,Balatonszentgyörgy,község,784,860,1644
2026,16470,SOM,Somogy,Balatonújlak,község,237,257,494
2026,03559,SOM,Somogy,Balatonvilágos,község,758,694,1452
2026,24457,SOM,Somogy,Bálványos,község,307,303,610
2026,03735,SOM,Somogy,Bárdudvarnok,község,578,582,1160
2026,32337,SOM,Somogy,Baté,község,383,407,790
2026,20710,SOM,Somogy,Bedegkér,község,219,196,415
2026,06910,SOM,Somogy,Bélavár,község,159,171,330
2026,17127,SOM,Somogy,Beleg,község,324,284,608
2026,10506,SOM,Somogy,Bodrog,község,206,204,410
2026,13994,SOM,Somogy,Bolhás,község,200,199,399
2026,18120,SOM,Somogy,Bolhó,község,383,358,741
2026,22673,SOM,Somogy,Bonnya,község,119,129,248
2026,26532,SOM,Somogy,Böhönye,község,1086,1143,2229
2026,26277,SOM,Somogy,Bőszénfa,község,237,248,485
2026,17358,SOM,Somogy,Buzsák,község,749,864,1613
2026,08703,SOM,Somogy,Büssü,község,189,173,362
2026,03799,SOM,Somogy,Csákány,község,192,172,364
2026,25681,SOM,Somogy,Cserénfa,község,118,114,232
2026,05971,SOM,Somogy,Csokonyavisonta,község,761,779,1540
2026,08040,SOM,Somogy,Csoma,község,216,211,427
2026,02477,SOM,Somogy,Csombárd,község,162,143,305
2026,24314,SOM,Somogy,Csököly,község,480,495,975
2026,27270,SOM,Somogy,Csömend,község,149,169,318
2026,10603,SOM,Somogy,Csurgónagymarton,község,86,88,174
2026,31352,SOM,Somogy,Darány,község,442,462,904
2026,13611,SOM,Somogy,Drávagárdony,község,78,82,160
2026,15884,SOM,Somogy,Drávatamási,község,180,171,351
2026,10861,SOM,Somogy,Ecseny,község,126,124,250
2026,03489,SOM,Somogy,Edde,község,116,97,213
2026,13985,SOM,Somogy,Felsőmocsolád,község,214,199,413
2026,31644,SOM,Somogy,Fiad,község,58,52,110
2026,22026,SOM,Somogy,Fonó,község,181,176,357
2026,22707,SOM,Somogy,Főnyed,község,49,39,88
2026,28264,SOM,Somogy,Gadács,község,53,34,87
2026,26222,SOM,Somogy,Gadány,község,148,180,328
2026,06585,SOM,Somogy,Gálosfa,község,122,102,224
2026,06451,SOM,Somogy,Gamás,község,341,355,696
2026,09177,SOM,Somogy,Gige,község,208,204,412
2026,30571,SOM,Somogy,Gölle,község,399,410,809
2026,14599,SOM,Somogy,Görgeteg,község,562,517,1079
2026,30960,SOM,Somogy,Gyékényes,község,489,499,988
2026,23904,SOM,Somogy,Gyugy,község,173,159,332
2026,18634,SOM,Somogy,Hács,község,195,175,370
2026,25830,SOM,Somogy,Hajmás,község,122,106,228
2026,08837,SOM,Somogy,Háromfa,község,333,348,681
2026,16726,SOM,Somogy,Hedrehely,község,194,181,375
2026,09946,SOM,Somogy,Hencse,község,143,164,307
2026,24846,SOM,Somogy,Heresznye,község,143,133,276
2026,09928,SOM,Somogy,Hetes,község,527,600,1127
2026,06211,SOM,Somogy,Hollád,község,124,134,258
2026,19150,SOM,Somogy,Homokszentgyörgy,község,495,500,995
2026,30775,SOM,Somogy,Hosszúvíz,község,38,26,64
2026,19619,SOM,Somogy,Iharos,község,243,233,476
2026,27784,SOM,Somogy,Iharosberény,község,625,648,1273
2026,26301,SOM,Somogy,Inke,község,579,601,1180
2026,21333,SOM,Somogy,Istvándi,község,269,296,565
2026,15927,SOM,Somogy,Jákó,község,330,302,632
2026,17279,SOM,Somogy,Juta,község,579,604,1183
2026,06105,SOM,Somogy,Kálmáncsa,község,307,274,581
2026,05272,SOM,Somogy,Kánya,község,215,241,456
2026,33394,SOM,Somogy,Kapoly,község,314,323,637
2026,09098,SOM,Somogy,Kaposfő,község,759,774,1533
2026,28811,SOM,Somogy,Kaposgyarmat,község,46,40,86
2026,25867,SOM,Somogy,Kaposhomok,község,233,238,471
2026,12663,SOM,Somogy,Kaposkeresztúr,község,174,168,342
2026,18227,SOM,Somogy,Kaposmérő,község,1153,1246,2399
2026,06424,SOM,Somogy,Kaposszerdahely,község,543,519,1062
2026,15732,SOM,Somogy,Kaposújlak,község,356,349,705
2026,05351,SOM,Somogy,Kára,község,40,36,76
2026,05263,SOM,Somogy,Karád,község,784,785,1569
2026,08411,SOM,Somogy,Kastélyosdombó,község,84,95,179
2026,34193,SOM,Somogy,Kaszó,község,39,38,77
2026,26888,SOM,Somogy,Kazsok,község,171,146,317
2026,17446,SOM,Somogy,Kelevíz,község,181,165,346
2026,14386,SOM,Somogy,Kercseliget,község,193,181,374
2026,04598,SOM,Somogy,Kereki,község,263,291,554
2026,11174,SOM,Somogy,Kéthely,község,1104,1152,2256
2026,19053,SOM,Somogy,Kisasszond,község,102,74,176
2026,24387,SOM,Somogy,Kisbajom,község,166,183,349
2026,24493,SOM,Somogy,Kisbárapáti,község,217,181,398
2026,30827,SOM,Somogy,Kisberény,község,88,83,171
2026,04826,SOM,Somogy,Kisgyalán,község,110,106,216
2026,13781,SOM,Somogy,Kiskorpád,község,430,461,891
2026,09858,SOM,Somogy,Komlósd,község,80,99,179
2026,13745,SOM,Somogy,Kőkút,község,289,223,512
2026,15510,SOM,Somogy,Kőröshegy,község,719,766,1485
2026,18148,SOM,Somogy,Kötcse,község,276,275,551
2026,28857,SOM,Somogy,Kutas,község,665,664,1329
2026,28291,SOM,Somogy,Lábod,község,903,923,1826
2026,16258,SOM,Somogy,Lad,község,283,298,581
2026,11040,SOM,Somogy,Lakócsa,község,292,290,582
2026,14863,SOM,Somogy,Látrány,község,657,720,1377
2026,32355,SOM,Somogy,Libickozma,község,25,19,44
2026,10010,SOM,Somogy,Lulla,község,109,96,205
2026,10427,SOM,Somogy,Magyaratád,község,396,406,802
2026,25371,SOM,Somogy,Magyaregres,község,295,302,597
2026,23630,SOM,Somogy,Mernye,község,672,684,1356
2026,16106,SOM,Somogy,Mesztegnyő,község,666,717,1383
2026,30854,SOM,Somogy,Mezőcsokonya,község,592,611,1203
2026,20905,SOM,Somogy,Mike,község,315,316,631
2026,33376,SOM,Somogy,Miklósi,község,102,103,205
2026,31343,SOM,Somogy,Mosdós,község,410,452,862
2026,15909,SOM,Somogy,Nágocs,község,273,316,589
