country,region,start_yr,end_yr,start,end,pop_start,pop_end,mean_start,mean_end,scaling,change,log_change,mean_lin_diff,mean_log_diff,label_color,label_txt_linear,label_txt_log,label_final,x_text,mean_start_end_lin,mean_start_end_log,mean_label_val,mean_label_txt,region_lab,x_start,x_end,type_scale,sel_var
Ukraine,ex-USSR/Balkans,1990,2023,178.97832758023657,83.55064903885192,52054034,37732781,195.23458503243415,160.49348650435547,1,-95.42767854138465,-0.7618117002598894,-34.74109852807868,-0.19594847648598643,red,-95%,-0.76,-95%,131.26448830954425,195 → 160,5.27 → 5.08,-35,-35% (195 → 160),"ex-USSR/Balkans
-35% (195 → 160)",178.97832758023657,83.55064903885192,linear,% of LAT_AM
"South
Korea",Asia,1990,2023,142.029431562362,244.62880453088994,44081380,51748695,27.578396630812012,112.47417555358386,1,102.59937296852794,0.5437076774490491,84.89577892277185,1.405690909197134,black,+103%,0.54,+103%,193.32911804662598,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",142.029431562362,244.62880453088994,linear,% of World
Poland,CEE,1990,2023,113.152197832267,207.68925685146027,38055404,38762796,152.55220526001506,199.73518933784985,1,94.53705901919326,0.6073092092394624,47.18298407783479,0.26948556886425573,black,+95%,0.61,+95%,160.42072734186365,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",113.152197832267,207.68925685146027,linear,% of World
China,Asia,1990,2023,14.610385388650478,108.37254946043277,1153582668,1422584878,27.578396630812012,112.47417555358386,1,93.76216407178228,2.0038422193464123,84.89577892277185,1.405690909197134,black,+94%,2,+94%,61.491467424541625,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",14.610385388650478,108.37254946043277,linear,% of World
Panama,Latin America,1990,2023,91.85943076675134,169.15453983604027,2455535,4458719,116.95857383423521,99.70292749601307,1,77.29510906928893,0.6105532518493124,-17.255646338222135,-0.1596247627214003,black,+77%,0.61,+77%,130.50698530139582,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",91.85943076675134,169.15453983604027,linear,% of World
Estonia,CEE,1990,2023,139.988703570642,201.11333969489024,1570254,1367143,152.55220526001506,199.73518933784985,1,61.12463612424824,0.36230689764540125,47.18298407783479,0.26948556886425573,black,+61%,0.36,+61%,170.55102163276612,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",139.988703570642,201.11333969489024,linear,% of World
Malaysia,Asia,1990,2023,102.20342460267587,160.14462120883783,17833124,35126249,27.578396630812012,112.47417555358386,1,57.94119660616197,0.44911210349257774,84.89577892277185,1.405690909197134,black,+58%,0.45,+58%,131.17402290575686,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",102.20342460267587,160.14462120883783,linear,% of World
Croatia,CEE,1995,2023,154.2389623912044,203.5679685884639,4619314,3895973,152.55220526001506,199.73518933784985,1,49.3290061972595,0.2774968434912924,47.18298407783479,0.26948556886425573,black,+49%,0.28,+49%,178.90346548983416,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",154.2389623912044,203.5679685884639,linear,% of World
Romania,CEE,1990,2023,145.6242168623511,193.70126168692568,22939481,19118433,152.55220526001506,199.73518933784985,1,48.077044824574585,0.2852876374689469,47.18298407783479,0.26948556886425573,black,+48%,0.29,+48%,169.6627392746384,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",145.6242168623511,193.70126168692568,linear,% of World
"Dominican
Republic",Latin America,1990,2023,61.75561998691012,108.34444441219445,7151120,11331213,116.95857383423521,99.70292749601307,1,46.58882442528433,0.5621304689066733,-17.255646338222135,-0.1596247627214003,black,+47%,0.56,+47%,85.05003219955228,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",61.75561998691012,108.34444441219445,linear,% of World
Chile,Latin America,1990,2023,95.06164385930944,137.97778151549718,13437138,19658791,116.95857383423521,99.70292749601307,1,42.91613765618774,0.37256710478711647,-17.255646338222135,-0.1596247627214003,black,+43%,0.37,+43%,116.51971268740331,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",95.06164385930944,137.97778151549718,linear,% of World
Lithuania,CEE,1990,2023,168.36068462960955,206.2076441106887,3694967,2854061,152.55220526001506,199.73518933784985,1,37.84695948107915,0.20277503188107945,47.18298407783479,0.26948556886425573,black,+38%,0.2,+38%,187.28416437014914,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",168.36068462960955,206.2076441106887,linear,% of World
Serbia,ex-USSR/Balkans,1995,2023,77.66463396175408,113.71307928658928,7823230,6773156,228.52362822073096,160.01670448526104,1,36.0484453248352,0.3812784350551658,-68.50692373546991,-0.3563613979511633,black,+36%,0.38,+36%,95.68885662417168,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",77.66463396175408,113.71307928658928,linear,% of World
Israel,Asia,1990,2023,202.65175164282067,236.38206611608058,4544949,9256261,27.578396630812012,112.47417555358386,1,33.73031447325991,0.15396042347887928,84.89577892277185,1.405690909197134,black,+34%,0.15,+34%,219.51690887945063,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",202.65175164282067,236.38206611608058,linear,% of World
Thailand,Asia,1990,2023,75.20309580349534,101.19343391690458,54738282,71702397,27.578396630812012,112.47417555358386,1,25.990338113409237,0.2968414747962916,84.89577892277185,1.405690909197134,black,+26%,0.3,+26%,88.19826486019997,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",75.20309580349534,101.19343391690458,linear,% of World
Belarus,ex-USSR/Balkans,1990,2023,109.84149076679216,131.47274437555902,10186209,9115626,228.52362822073096,160.01670448526104,1,21.631253608766855,0.17976122949467777,-68.50692373546991,-0.3563613979511633,black,+22%,0.18,+22%,120.65711757117559,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",109.84149076679216,131.47274437555902,linear,% of World
Uruguay,Latin America,1990,2023,120.95716483748654,140.942522200061,3104365,3388029,116.95857383423521,99.70292749601307,1,19.98535736257446,0.15291568998458094,-17.255646338222135,-0.1596247627214003,black,+20%,0.15,+20%,130.94984351877378,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",120.95716483748654,140.942522200061,linear,% of World
Latvia,CEE,1990,2023,175.48735143168673,186.92992761609517,2660082,1882336,152.55220526001506,199.73518933784985,1,11.442576184408438,0.06316685930519357,47.18298407783479,0.26948556886425573,black,+11%,0.06,+11%,181.20863952389095,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",175.48735143168673,186.92992761609517,linear,% of World
Azerbaijan,ex-USSR/Balkans,1990,2023,91.6442433667404,101.67581454092127,7231035,10318161,228.52362822073096,160.01670448526104,1,10.031571174180868,0.10387530172518936,-68.50692373546991,-0.3563613979511633,black,+10%,0.1,+10%,96.66002895383083,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",91.6442433667404,101.67581454092127,linear,% of World
Costa Rica,Latin America,1990,2023,105.95973571535198,115.20075283944371,3121652,5105469,116.95857383423521,99.70292749601307,1,9.241017124091726,0.0836171130968956,-17.255646338222135,-0.1596247627214003,black,+9%,0.08,+9%,110.58024427739784,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",105.95973571535198,115.20075283944371,linear,% of World
Egypt,Africa,1990,2023,70.6388505102596,79.7849582549269,58396583,114535724,73.41357036233731,69.95498010246563,1,9.146107744667304,0.12175470998420033,-3.4585902598716842,-0.04825690710064394,black,+9%,0.12,+9%,75.21190438259325,73 → 70,4.3 → 4.25,-3,-3% (73 → 70),"Africa
-3% (73 → 70)",70.6388505102596,79.7849582549269,linear,% of World
Slovakia,CEE,1990,2023,173.12501757306114,181.00275840742125,5266022,5518008,152.55220526001506,199.73518933784985,1,7.877740834360111,0.04449829252306368,47.18298407783479,0.26948556886425573,black,+8%,0.04,+8%,177.0638879902412,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",173.12501757306114,181.00275840742125,linear,% of World
Colombia,Latin America,1990,2023,85.82039120805005,91.82696046977983,32440020,52321104,116.95857383423521,99.70292749601307,1,6.00656926172978,0.06764930351869732,-17.255646338222135,-0.1596247627214003,black,+6%,0.07,+6%,88.82367583891494,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",85.82039120805005,91.82696046977983,linear,% of World
Morocco,Africa,1990,2023,37.74417330510763,42.56776438042044,24375508,37712463,73.41357036233731,69.95498010246563,1,4.823591075312812,0.12026614789651033,-3.4585902598716842,-0.04825690710064394,black,+5%,0.12,+5%,40.15596884276404,73 → 70,4.3 → 4.25,-3,-3% (73 → 70),"Africa
-3% (73 → 70)",37.74417330510763,42.56776438042044,linear,% of World
"North
Macedonia",ex-USSR/Balkans,1990,2023,106.50392629860376,108.86042515514472,2063645,1831749,228.52362822073096,160.01670448526104,1,2.3564988565409664,0.021884707397131446,-68.50692373546991,-0.3563613979511633,black,+2%,0.02,+2%,107.68217572687425,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",106.50392629860376,108.86042515514472,linear,% of World
Tunisia,Africa,1990,2023,56.99436216285112,59.089907080174754,8324459,12200387,73.41357036233731,69.95498010246563,1,2.095544917323636,0.03610777932377804,-3.4585902598716842,-0.04825690710064394,black,+2%,0.04,+2%,58.042134621512936,73 → 70,4.3 → 4.25,-3,-3% (73 → 70),"Africa
-3% (73 → 70)",56.99436216285112,59.089907080174754,linear,% of World
Bulgaria,CEE,1990,2023,157.2540398970797,158.28425690778843,8822320,6795757,152.55220526001506,199.73518933784985,1,1.030217010708725,0.00652992477829455,47.18298407783479,0.26948556886425573,black,+1%,0.01,+1%,157.76914840243407,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",157.2540398970797,158.28425690778843,linear,% of World
Georgia,ex-USSR/Balkans,1990,2023,103.33776847091707,102.09206737596206,5448811,3807436,228.52362822073096,160.01670448526104,1,-1.2457010949550096,-0.012127901076749456,-68.50692373546991,-0.3563613979511633,red,-1%,-0.01,-1%,102.71491792343957,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",103.33776847091707,102.09206737596206,linear,% of World
Slovenia,CEE,1990,2023,230.24657987207965,228.07155634816195,1997968,2118353,152.55220526001506,199.73518933784985,1,-2.1750235239177016,-0.009491397701208696,47.18298407783479,0.26948556886425573,red,-2%,-0.01,-2%,229.1590681101208,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",230.24657987207965,228.07155634816195,linear,% of World
Ecuador,Latin America,1990,2023,73.05359000897523,68.80594475146711,10473624,17980034,116.95857383423521,99.70292749601307,1,-4.247645257508125,-0.05990313405583277,-17.255646338222135,-0.1596247627214003,red,-4%,-0.06,-4%,70.92976738022116,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",73.05359000897523,68.80594475146711,linear,% of World
Hungary,CEE,1990,2023,190.10625792561686,183.18250585948192,10381231,9686418,152.55220526001506,199.73518933784985,1,-6.923752066134938,-0.037100212430341076,47.18298407783479,0.26948556886425573,red,-7%,-0.04,-7%,186.6443818925494,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",190.10625792561686,183.18250585948192,linear,% of World
Czechia,CEE,1990,2023,235.63527647115012,225.75057032881236,10301937,10809674,152.55220526001506,199.73518933784985,1,-9.884706142337762,-0.04285445225451022,47.18298407783479,0.26948556886425573,red,-10%,-0.04,-10%,230.69292339998123,153 → 200,5.03 → 5.3,47,+47% (153 → 200),"CEE
+47% (153 → 200)",235.63527647115012,225.75057032881236,linear,% of World
Paraguay,Latin America,1990,2023,85.26182286726899,75.03314875569609,4035697,6844101,116.95857383423521,99.70292749601307,1,-10.2286741115729,-0.12779679190814908,-17.255646338222135,-0.1596247627214003,red,-10%,-0.13,-10%,80.14748581148254,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",85.26182286726899,75.03314875569609,linear,% of World
Kazakhstan,ex-USSR/Balkans,1990,2023,164.43721545499835,152.44777358380296,17154015,20330063,228.52362822073096,160.01670448526104,1,-11.989441871195396,-0.07570675929583971,-68.50692373546991,-0.3563613979511633,red,-12%,-0.08,-12%,158.44249451940067,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",164.43721545499835,152.44777358380296,linear,% of World
"South
Africa",Africa,1990,2023,85.39885948283181,67.3674415044313,40746216,63212339,73.41357036233731,69.95498010246563,1,-18.031417978400512,-0.2371709082304607,-3.4585902598716842,-0.04825690710064394,red,-18%,-0.24,-18%,76.38315049363155,73 → 70,4.3 → 4.25,-3,-3% (73 → 70),"Africa
-3% (73 → 70)",85.39885948283181,67.3674415044313,linear,% of World
Argentina,Latin America,1990,2023,145.5119266647443,127.29699243515212,32755859,45538356,116.95857383423521,99.70292749601307,1,-18.214934229592174,-0.1337351739763242,-17.255646338222135,-0.1596247627214003,red,-18%,-0.13,-18%,136.4044595499482,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",145.5119266647443,127.29699243515212,linear,% of World
Brazil,Latin America,1990,2023,108.01145324536853,88.60634233483634,149143183,211140678,116.95857383423521,99.70292749601307,1,-19.405110910532187,-0.19803383110603445,-17.255646338222135,-0.1596247627214003,red,-19%,-0.2,-19%,98.308897790102435,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",108.01145324536853,88.60634233483634,linear,% of World
Algeria,Africa,1990,2023,100.20369228973462,74.35402295503059,25375759,46164169,73.41357036233731,69.95498010246563,1,-25.849669334704032,-0.2983672573890881,-3.4585902598716842,-0.04825690710064394,red,-26%,-0.3,-26%,87.2788576223826,73 → 70,4.3 → 4.25,-3,-3% (73 → 70),"Africa
-3% (73 → 70)",100.20369228973462,74.35402295503059,linear,% of World
Portugal,Southern Europe,1990,2023,229.53696968492844,202.013586746775,9989475,10430680,317.00927708935006,234.90664604494765,1,-27.523382938153446,-0.1277291482171615,-82.10263104440241,-0.2997428543685844,red,-28%,-0.13,-28%,215.7752782158517,317 → 235,5.76 → 5.46,-82,-82% (317 → 235),"Southern Europe
-82% (317 → 235)",229.53696968492844,202.013586746775,linear,% of World
Jamaica,Latin America,1990,2023,80.87276624773081,49.47524042656113,2379829,2839729,116.95857383423521,99.70292749601307,1,-31.39752582116968,-0.49140478159456763,-17.255646338222135,-0.1596247627214003,red,-31%,-0.49,-31%,65.17400333714596,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",80.87276624773081,49.47524042656113,linear,% of World
Iran,Asia,1990,2023,116.32656898720361,79.18298974055051,58380046,90608663,27.578396630812012,112.47417555358386,1,-37.143579246653104,-0.38463998585239517,84.89577892277185,1.405690909197134,red,-37%,-0.38,-37%,97.75477936387706,28 → 112,3.32 → 4.72,85,+85% (28 → 112),"Asia
+85% (28 → 112)",116.32656898720361,79.18298974055051,linear,% of World
Spain,Southern Europe,1990,2023,268.0193082373907,226.33807554162726,39084924,47911535,317.00927708935006,234.90664604494765,1,-41.68123269576344,-0.1690292325870951,-82.10263104440241,-0.2997428543685844,red,-42%,-0.17,-42%,247.17869188950897,317 → 235,5.76 → 5.46,-82,-82% (317 → 235),"Southern Europe
-82% (317 → 235)",268.0193082373907,226.33807554162726,linear,% of World
Mexico,Latin America,1990,2023,151.4359973813145,107.30715019877938,82820134,129739713,116.95857383423521,99.70292749601307,1,-44.128847182535125,-0.34446779128882754,-17.255646338222135,-0.1596247627214003,red,-44%,-0.34,-44%,129.37157379004694,117 → 100,4.76 → 4.6,-17,-17% (117 → 100),"Latin America
-17% (117 → 100)",151.4359973813145,107.30715019877938,linear,% of World
Moldova,ex-USSR/Balkans,1990,2023,142.28737083855498,78.0552998923763,4451100,3067017,228.52362822073096,160.01670448526104,1,-64.23207094617868,-0.6004312024349997,-68.50692373546991,-0.3563613979511633,red,-64%,-0.6,-64%,110.17133536546564,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",142.28737083855498,78.0552998923763,linear,% of World
Greece,Southern Europe,1990,2023,242.34158234627796,175.92466371225035,10258439,10242850,317.00927708935006,234.90664604494765,1,-66.41691863402761,-0.32029237191908083,-82.10263104440241,-0.2997428543685844,red,-66%,-0.32,-66%,209.13312302926414,317 → 235,5.76 → 5.46,-82,-82% (317 → 235),"Southern Europe
-82% (317 → 235)",242.34158234627796,175.92466371225035,linear,% of World
Russia,ex-USSR/Balkans,1990,2023,274.1345383804082,192.9506950477311,148979487,145440454,228.52362822073096,160.01670448526104,1,-81.18384333267707,-0.35118431167212055,-68.50692373546991,-0.3563613979511633,red,-81%,-0.35,-81%,233.54261671406965,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",274.1345383804082,192.9506950477311,linear,% of World
Italy,Southern Europe,1990,2023,379.3353839451094,257.72660316227785,57031408,59499408,317.00927708935006,234.90664604494765,1,-121.60878078283156,-0.3865213864335562,-82.10263104440241,-0.2997428543685844,red,-122%,-0.39,-122%,318.53099355369363,317 → 235,5.76 → 5.46,-82,-82% (317 → 235),"Southern Europe
-82% (317 → 235)",379.3353839451094,257.72660316227785,linear,% of World
Ukraine,ex-USSR/Balkans,1990,2023,209.33049941021034,83.30244303365487,52054034,37732781,228.52362822073096,160.01670448526104,1,-126.02805637655547,-0.9214364629812897,-68.50692373546991,-0.3563613979511633,red,-126%,-0.92,-126%,146.3164712219326,229 → 160,5.43 → 5.08,-69,-69% (229 → 160),"ex-USSR/Balkans
-69% (229 → 160)",209.33049941021034,83.30244303365487,linear,% of World
China,Asia,1990,2023,1647.2273,22029.223,1153582668,1422584878,3109.287442601651,22862.973209979453,1,20381.995700000003,2.5932764399324917,19753.685767377803,1.995125129783213,black,$20382k,2.59,2.59,8.703486949121892,3109 → 22863,8.04 → 10.04,2,+2 (8.04 → 10.04),"Asia
+2 (8.04 → 10.04)",7.406848729155647,10.000125169088138,logratio,value
Panama,Latin America,1990,2023,10356.562,34384.566,2455535,4458719,13186.329495351743,20266.922154160544,1,24028.004,1.1999874724353916,7080.5926588088005,0.4298094578646791,black,$24028k,1.2,1.2,9.84536934367383,13186 → 20267,9.49 → 9.92,0.43,+0.43 (9.49 → 9.92),"Latin America
+0.43 (9.49 → 9.92)",9.245375607456136,10.445363079891527,logratio,value
Poland,CEE,1990,2023,12757.185,42217.637,38055404,38762796,17205.041615056816,40600.789118439796,1,29460.452000000005,1.1967434298255417,23395.74750338298,0.8585850448101425,black,$29460k,1.2,1.2,10.052221636188037,17205 → 40601,9.75 → 10.61,0.86,+0.86 (9.75 → 10.61),"CEE
+0.86 (9.75 → 10.61)",9.453849921275266,10.650593351100808,logratio,value
